Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,2.8,3.0,4.6,6.3,9.9,13.7,21.8,25.9,29.2
1967,5.1,5.8,7.1,10.9,14.2,19.3,31.7,37.6,38.6
1968,4.1,6.1,8.9,12.2,13.2,21.3,41.1,52.1,64.0
1969,3.0,4.8,6.1,7.4,10.7,14.7,25.9,31.0,37.8
1970,2.8,3.0,4.1,6.9,13.2,23.4,38.1,39.6,40.1
1971,3.6,5.6,6.6,8.9,11.2,12.4,22.9,27.7,29.2
1972,4.6,4.8,5.3,7.4,9.7,15.7,27.4,36.6,45.0
1973,7.1,12.4,13.5,15.2,15.7,23.1,36.6,47.0,50.3
1974,2.8,5.3,7.4,9.1,13.7,16.8,28.2,32.0,43.9
1975,7.1,8.9,11.2,15.7,23.9,39.9,44.7,50.8,66.5
1976,3.8,3.8,4.3,6.9,9.7,13.2,25.7,39.1,42.4
1977,3.8,7.4,7.6,15.0,18.3,18.5,34.3,46.7,47.5
1978,6.9,10.8,13.9,16.5,19.6,36.1,36.1,36.1,45.9
1979,4.0,6.5,7.7,9.6,9.8,11.9,24.2,33.3,41.2
1980,3.1,4.9,5.8,7.1,10.1,15.3,34.3,55.7,62.7
1981,3.4,4.4,5.1,8.3,14.1,15.0,24.3,37.9,43.8
1982,1.9,3.0,4.0,6.4,12.7,21.5,30.0,30.2,38.3
1983,4.0,6.5,7.4,12.1,19.8,28.1,34.0,36.8,46.3
1984,11.6,12.8,12.8,12.8,12.8,17.8,31.1,33.8,43.3
1985,3.3,4.6,4.8,7.6,10.6,13.0,18.2,25.7,32.7
1986,2.2,4.3,5.4,7.3,10.0,13.0,21.5,28.2,39.9
1987,4.0,5.7,6.7,10.2,10.9,15.5,25.2,25.7,26.7
1988,8.3,10.0,11.9,14.1,16.2,18.9,31.0,39.8,39.8
1989,4.0,5.0,6.2,8.5,11.6,17.2,26.4,34.4,40.8
1990,6.2,9.2,11.2,12.5,16.0,21.9,22.8,37.3,38.0
1991,2.3,3.7,3.9,6.4,11.2,18.5,38.2,40.4,43.0
1993,1.8,3.2,4.8,6.7,9.7,17.8,28.7,31.9,40.8
1994,4.7,9.4,10.1,13.5,19.9,25.8,33.9,39.7,51.3
1995,2.8,3.6,4.7,9.2,13.5,23.1,44.9,54.0,70.1
1996,2.5,3.9,5.1,7.2,10.9,20.1,44.6,59.0,59.1
1997,3.6,5.1,6.6,10.1,12.4,13.4,21.1,30.0,35.6
1998,2.6,3.8,4.8,9.6,13.4,19.6,29.4,42.3,53.6
1999,3.3,5.0,7.5,14.8,21.0,24.3,25.2,39.0,41.4
2000,7.8,10.4,10.4,11.5,16.5,28.7,46.9,48.3,48.3
2001,5.2,7.5,9.7,13.3,18.3,24.2,27.0,31.5,38.2
2002,4.2,7.5,11.1,15.8,19.8,21.5,36.5,44.2,49.2
