Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,7.6,10.2,10.7,11.4,20.1,20.1,34.3,40.1,40.1
1967,5.3,8.1,10.2,10.2,12.7,13.7,28.7,35.6,51.3
1968,6.6,10.2,13.5,14.5,18.8,28.2,41.1,61.5,70.1
1969,5.6,6.3,7.1,9.9,15.2,20.6,22.9,31.7,45.2
1970,7.4,8.9,11.4,18.8,33.0,50.5,52.1,57.7,62.2
1971,6.3,7.4,8.1,10.4,11.7,17.8,26.4,26.4,26.4
1972,12.4,15.2,17.8,25.4,29.0,33.8,41.7,41.9,41.9
1973,3.6,6.1,7.9,10.9,13.2,16.0,33.8,39.4,40.9
1974,2.5,4.1,4.8,9.1,11.9,16.5,25.9,30.5,33.0
1975,9.4,16.3,19.3,19.3,24.6,31.0,31.5,38.9,42.4
1976,22.1,31.0,43.2,46.0,49.3,56.1,74.2,74.2,74.2
1977,5.8,6.6,9.7,11.7,20.3,23.9,29.7,34.3,34.3
1978,4.3,5.8,7.5,12.9,14.2,21.0,39.8,43.3,43.3
1979,6.5,10.2,11.6,12.9,20.0,38.1,64.9,98.4,109.5
1980,7.3,12.7,17.5,23.3,34.5,53.5,67.5,67.8,75.0
1981,,,,20.8,26.2,29.4,40.0,45.0,55.2
1982,9.4,11.5,13.5,18.4,23.7,44.4,55.1,55.3,55.3
1983,11.5,16.0,22.9,26.3,26.4,26.4,26.4,26.4,30.4
1984,7.6,10.8,11.6,15.0,16.5,20.2,27.8,36.3,53.0
1985,5.0,7.6,9.6,13.2,20.0,32.8,33.8,33.8,34.0
1986,5.8,11.2,13.0,16.2,24.7,36.8,48.7,64.1,68.6
1987,4.4,7.8,10.7,12.7,14.5,17.2,29.7,35.0,48.8
1988,4.2,5.1,5.1,7.6,12.4,12.5,,,35.6
1989,4.7,6.0,8.7,9.1,18.2,32.4,47.4,48.0,48.0
1990,8.1,9.8,11.0,12.3,13.4,15.8,23.5,41.5,50.0
1991,4.5,7.2,8.0,11.1,12.4,13.4,16.4,22.9,29.5
1992,8.0,11.2,14.4,18.8,22.8,28.0,28.0,35.9,44.2
1994,8.4,12.8,16.0,24.8,30.0,33.8,40.6,42.8,45.0
