Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,11.7,13.7,16.3,17.5,17.8,22.1,35.6,40.9,47.8
1963,10.7,13.7,16.3,23.1,33.3,38.9,45.2,64.3,64.8
1964,6.9,10.2,15.2,19.0,25.9,33.5,68.3,73.4,73.9
1965,6.6,8.9,10.7,17.8,29.5,37.1,37.3,38.9,53.8
1966,7.1,9.4,11.9,18.3,21.3,25.1,31.0,42.9,55.9
1967,12.4,16.0,19.6,20.8,21.6,27.7,59.2,62.5,65.3
1968,4.8,8.4,11.9,15.7,20.8,36.3,74.7,91.9,110.0
1969,4.3,6.1,7.6,8.1,14.5,14.5,34.5,52.1,65.0
1970,7.9,11.4,14.5,20.6,22.6,28.4,51.6,51.8,55.6
1971,8.9,12.2,16.0,18.5,20.6,22.1,31.7,31.7,34.5
1972,13.0,14.5,15.5,19.0,21.6,34.8,40.1,46.0,46.5
1974,13.0,14.2,14.5,15.2,16.5,19.3,27.9,28.2,35.3
1975,6.9,11.2,12.2,14.7,19.3,32.8,39.6,42.2,42.2
1976,11.2,13.2,14.7,16.3,17.0,19.8,30.2,32.8,51.1
1977,9.7,15.5,18.8,24.6,24.9,28.4,40.1,40.1,59.4
1978,7.9,11.9,13.9,17.8,22.6,27.4,50.0,51.4,53.5
1979,6.7,10.0,12.0,17.6,23.6,30.1,34.7,37.8,39.0
1980,12.0,16.0,22.2,27.8,30.5,31.3,31.6,37.1,38.6
1981,7.4,9.7,12.9,16.2,18.9,21.7,41.2,57.4,57.4
1982,11.6,14.4,16.2,18.0,23.0,25.7,36.0,69.9,70.6
1983,10.7,16.8,19.9,25.7,35.6,49.9,69.0,78.2,81.6
1984,9.1,16.0,18.2,22.8,27.4,29.6,40.7,45.0,51.9
1985,9.0,11.2,11.6,16.9,18.4,22.9,24.7,40.6,43.1
1986,6.2,9.5,10.4,12.1,17.2,21.2,38.6,39.2,50.1
1987,6.9,8.3,9.4,11.6,17.7,21.2,37.8,38.8,42.2
1988,8.8,17.2,19.2,35.0,38.0,38.8,39.0,61.5,68.0
1989,5.0,8.8,11.9,13.2,14.3,24.2,28.2,29.4,29.9
1990,6.5,10.0,12.9,15.3,17.9,33.4,42.0,42.0,47.6
1991,7.4,12.0,16.9,20.4,28.3,35.4,65.0,117.4,138.8
1992,9.7,15.5,17.5,24.1,24.5,28.9,38.5,54.1,58.6
1993,4.4,7.7,9.6,11.5,14.5,19.2,30.6,30.8,46.2
1994,9.7,13.6,17.5,19.4,31.9,43.7,75.6,77.4,81.6
1995,12.1,16.9,22.5,36.2,37.0,44.1,68.3,83.0,85.0
1998,5.8,7.2,9.4,11.4,14.2,18.4,22.0,39.0,39.4
1999,9.2,16.6,23.0,32.8,38.2,47.6,72.0,72.0,73.8
2000,10.2,15.2,21.8,38.6,43.0,50.4,53.4,73.6,75.2
2001,7.2,11.2,14.4,15.8,19.2,22.2,29.2,31.6,38.4
2002,7.8,12.6,17.0,24.6,29.2,31.6,33.0,40.4,40.4
2003,8.8,14.4,17.2,25.8,33.4,35.2,35.4,,45.0
2004,5.6,7.0,7.4,9.4,10.8,14.6,24.2,27.8,33.8
2005,13.2,18.2,28.2,45.8,57.8,58.8,59.0,62.2,79.6
2006,7.6,12.2,15.0,18.6,23.6,26.4,28.6,43.0,49.4
2007,7.2,10.0,10.2,10.4,11.0,11.0,19.6,30.6,40.1
2008,10.8,19.4,26.6,42.4,42.4,42.4,42.4,42.8,46.2
2009,10.6,13.8,14.8,19.0,30.2,38.4,38.6,41.0,57.2
2010,22.2,22.2,22.2,22.2,22.2,23.6,39.0,42.2,42.4
2011,8.4,14.8,20.0,30.6,37.4,38.4,39.8,39.8,40.0
2012,5.8,9.2,11.6,17.6,26.6,27.4,29.6,39.6,45.8
2013,8.8,15.6,18.4,22.2,25.6,29.0,42.8,46.6,53.0
2014,6.6,11.4,16.4,23.0,34.8,54.2,64.2,64.8,65.0
2015,19.4,20.6,21.4,22.6,24.2,25.6,31.6,40.4,46.8
