Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,4.6,7.4,8.1,9.7,9.9,13.2,32.5,37.3,39.6
1961,5.1,5.3,5.3,5.3,5.8,9.9,20.1,21.8,26.4
1962,4.1,5.1,5.8,5.8,8.9,13.7,28.7,37.8,39.6
1963,4.3,5.8,7.4,11.7,20.1,27.4,29.7,32.3,32.5
1964,8.4,8.4,8.6,10.2,11.4,12.2,21.8,29.0,42.7
1965,15.2,17.0,19.0,22.9,24.9,31.7,41.1,47.0,47.8
1966,4.1,4.3,5.3,7.4,7.4,11.4,14.2,17.5,27.9
1967,3.8,4.8,6.3,6.3,6.9,11.2,16.3,20.6,25.9
1968,2.0,3.0,4.6,4.6,7.4,9.4,15.2,18.5,25.1
1969,10.7,10.9,10.9,10.9,10.9,10.9,15.5,17.0,27.2
1970,7.1,14.2,17.5,19.0,19.0,19.3,24.1,25.9,27.9
1971,2.0,3.8,4.1,4.8,7.4,9.1,17.3,22.4,35.1
1972,6.9,11.9,14.0,17.0,18.8,19.0,20.3,21.8,38.1
1973,8.6,10.9,15.2,17.5,21.6,21.8,22.9,23.1,24.6
1974,4.6,6.3,6.3,7.9,9.9,13.0,19.8,23.6,26.9
1975,3.6,4.3,5.1,6.3,6.3,8.9,13.5,17.3,18.5
1976,4.3,4.8,5.3,5.6,7.1,10.2,15.7,21.3,28.7
1977,4.3,6.1,7.1,8.6,10.4,11.4,13.7,15.0,26.7
1978,4.0,5.8,5.8,5.8,6.1,8.1,10.4,13.5,19.4
1979,3.2,5.6,6.9,9.1,12.7,15.3,19.1,22.3,23.6
1980,6.2,6.7,7.0,9.2,9.5,9.7,13.2,22.8,30.1
1981,5.2,6.2,6.6,8.0,10.8,15.5,18.4,24.7,25.7
1982,6.4,9.0,9.0,9.2,11.7,14.3,23.5,39.6,47.7
1983,11.8,13.6,14.9,16.7,21.5,27.5,31.3,31.3,31.3
1984,2.3,4.1,4.6,5.1,7.3,11.8,21.3,23.2,38.8
1985,3.3,4.0,4.5,5.0,6.2,10.4,15.3,18.4,21.0
1986,4.4,5.5,6.4,6.4,6.4,8.2,13.0,16.5,23.0
1987,3.4,4.2,4.6,4.7,6.8,8.0,12.5,19.2,24.2
1988,3.5,5.2,5.8,6.0,9.5,11.4,13.3,18.4,24.8
1989,4.5,6.2,9.3,12.4,14.8,15.3,15.7,20.0,24.2
1990,3.3,4.1,4.8,7.3,12.6,13.6,15.9,22.9,28.8
1991,9.6,12.4,14.0,15.4,15.4,15.4,15.4,17.4,19.4
1992,3.9,6.0,8.7,10.6,10.7,10.8,17.7,19.6,27.7
1993,4.4,6.2,6.2,7.3,9.6,11.0,15.6,19.2,30.3
1994,2.5,3.3,4.6,6.5,9.0,12.7,13.3,22.2,28.2
1995,6.5,9.9,14.6,16.7,16.9,17.1,17.5,17.7,17.9
1996,5.5,6.5,7.0,7.7,10.1,11.6,13.0,,24.8
1997,4.4,5.6,6.8,8.5,11.6,12.9,20.3,21.6,23.2
1998,5.7,9.8,12.8,14.1,14.1,14.1,,,
1999,4.2,4.8,5.5,6.8,8.7,12.4,23.6,25.5,27.8
2000,4.0,6.9,7.7,7.7,8.1,8.7,17.5,27.0,44.5
2001,3.5,4.8,6.3,7.2,7.4,8.0,14.6,18.8,28.9
2002,4.4,6.4,8.7,9.7,11.0,11.7,18.2,19.2,28.6
