Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1905,10.4,17.8,20.8,26.4,36.1,42.2,43.9,46.2,53.1
1906,9.1,16.8,21.6,26.7,32.3,32.3,39.1,39.6,39.6
1907,9.9,15.5,17.5,17.5,21.6,24.4,29.5,42.4,47.2
1935,4.3,7.1,8.9,10.7,18.8,25.4,41.7,46.5,46.5
1937,9.7,10.2,14.2,24.4,25.7,25.7,29.5,37.8,38.9
1938,14.0,19.0,23.4,31.7,32.5,34.5,71.1,71.6,71.6
1954,,,10.2,20.3,25.7,27.2,39.9,41.1,41.4
1957,,,16.3,21.8,28.4,42.7,42.7,42.7,42.7
1959,10.7,18.8,24.1,27.4,28.2,37.3,42.4,44.4,44.4
1960,7.1,8.4,12.2,15.7,19.6,25.7,34.5,37.6,37.6
1961,7.9,12.4,15.7,19.6,24.9,25.1,25.1,25.1,26.4
1962,7.9,13.2,14.0,24.1,29.0,30.2,30.7,37.1,37.1
1963,10.4,16.5,17.8,18.0,18.0,20.6,49.3,57.9,58.2
1964,6.1,9.1,13.7,19.6,23.6,25.7,25.7,30.2,32.5
1965,9.1,13.7,15.7,16.3,18.3,22.4,30.7,36.1,36.1
1966,7.4,12.4,15.2,19.6,23.1,28.4,28.7,28.7,30.5
1967,5.6,8.4,11.9,15.0,21.8,36.3,43.7,47.5,52.8
1968,7.6,8.4,8.4,9.4,15.7,21.6,34.5,43.4,43.4
1969,10.4,14.2,19.6,30.7,38.6,38.6,39.1,51.3,61.0
1970,10.2,11.9,15.2,16.3,23.1,31.0,36.1,40.9,48.8
1972,11.7,19.6,22.4,27.2,33.0,33.0,45.5,48.3,55.4
1973,10.9,15.7,17.8,22.6,41.4,42.2,59.7,60.5,60.5
1974,11.2,14.5,16.3,17.3,21.6,24.6,31.2,33.0,33.8
1975,8.1,10.9,13.2,16.5,21.6,24.1,25.1,32.8,42.7
1976,14.0,18.3,24.4,27.2,33.8,34.3,34.3,34.3,44.2
1977,12.7,18.0,23.9,36.6,42.7,43.7,43.7,43.7,43.7
1978,10.3,12.2,16.3,16.7,19.0,20.1,24.7,33.6,37.4
1980,11.8,12.9,12.9,16.2,19.0,20.8,26.7,43.8,53.9
1981,7.8,15.1,21.7,31.6,38.0,40.6,48.5,51.0,51.8
1982,9.6,10.7,13.4,23.1,24.0,24.2,30.5,34.6,34.6
1983,7.4,14.0,17.8,20.6,33.4,33.8,33.8,33.8,47.4
1984,7.1,9.6,12.0,15.8,22.4,24.7,30.6,32.7,42.6
1985,11.2,13.9,16.3,17.7,20.0,27.4,34.9,34.9,34.9
1986,7.3,7.3,9.4,14.4,20.8,27.2,47.2,75.6,83.4
1987,8.2,11.0,13.9,16.5,16.7,16.8,33.9,40.0,50.8
1988,10.7,20.8,31.2,36.4,53.8,71.0,80.6,82.0,82.0
1989,9.4,11.6,15.3,17.9,20.4,38.2,57.6,59.5,59.9
1990,16.4,19.2,20.8,22.7,22.7,25.5,31.6,62.6,62.6
1991,8.4,10.2,10.4,14.3,15.8,15.8,25.8,37.1,42.9
1992,5.1,6.7,8.6,15.4,25.7,32.4,36.2,38.0,38.2
1993,8.1,13.6,15.5,19.9,20.9,21.3,24.5,26.6,47.4
1994,9.9,12.3,17.3,18.9,20.6,31.2,41.1,42.9,42.9
1995,6.9,9.7,11.9,12.6,19.0,28.0,45.6,74.2,79.4
1996,7.5,14.7,20.4,28.5,33.6,47.1,74.8,74.8,74.8
2000,8.2,12.4,17.3,19.7,21.6,24.3,52.1,66.4,66.4
2001,8.0,12.7,16.8,18.6,18.6,18.6,21.8,31.4,44.7
2002,4.9,6.7,8.9,13.6,17.9,21.3,26.3,37.4,57.3
2003,7.0,11.4,14.4,19.2,20.8,22.4,22.4,34.2,41.6
2004,7.9,10.0,10.4,17.1,28.3,40.6,99.7,122.5,131.9
2005,11.6,14.9,15.6,20.3,24.5,40.0,47.1,47.1,47.1
2006,7.0,13.2,14.2,22.6,27.8,36.8,52.0,54.4,54.6
2007,11.4,18.8,21.2,21.4,25.2,26.4,51.6,75.4,75.6
2008,8.4,12.4,15.0,15.2,15.2,19.0,32.8,43.2,43.4
2009,9.2,12.6,16.0,23.0,23.0,23.0,29.4,41.4,69.2
2010,10.0,18.0,21.8,29.4,32.8,34.6,40.0,46.0,56.6
2011,8.0,10.8,12.2,15.8,16.6,22.6,33.0,34.0,42.2
