Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,14.7,21.6,22.9,30.7,31.5,32.5,55.9,56.1,56.1
1966,5.8,6.6,8.9,13.5,20.1,30.2,30.5,30.5,30.5
1967,8.4,11.4,14.5,15.5,15.5,18.5,27.4,39.1,49.0
1968,7.1,14.2,17.3,24.4,41.9,55.1,67.3,67.3,67.3
1969,4.6,7.1,8.1,9.4,12.2,12.4,23.4,32.5,40.6
1970,13.0,17.8,19.8,22.9,25.7,30.0,39.1,50.5,55.1
1971,11.9,13.2,17.0,19.6,27.9,33.5,36.6,37.6,39.1
1972,4.6,6.6,8.9,11.9,11.9,15.0,30.5,33.0,34.8
1973,7.4,14.5,15.0,17.5,19.0,22.4,31.0,32.3,43.9
1974,8.1,12.7,15.5,22.6,35.1,45.5,49.0,56.1,56.1
1975,10.4,15.2,15.5,22.4,22.4,29.0,39.1,39.1,40.1
1976,6.3,9.1,10.2,13.7,23.9,23.9,34.0,38.1,38.1
1977,9.7,12.7,14.7,16.8,21.3,21.6,35.8,43.4,43.9
1978,7.6,13.2,19.8,21.6,25.3,27.7,27.9,27.9,32.8
1979,11.0,13.9,13.9,14.1,14.1,16.6,21.0,34.8,35.2
1980,13.3,15.8,20.2,28.3,51.8,53.9,69.8,70.4,82.8
1981,7.8,15.2,19.8,32.4,33.4,33.7,35.3,36.0,36.0
1982,10.0,16.2,19.0,23.4,36.2,41.8,45.6,45.6,45.6
1983,14.0,18.8,18.8,20.1,23.8,23.9,26.4,27.8,30.9
1984,10.7,12.8,19.2,36.8,44.4,57.6,84.3,84.6,84.7
1985,7.7,12.8,17.3,25.2,27.5,32.4,42.4,42.4,42.4
1986,5.8,6.9,7.1,10.5,13.6,26.8,41.1,42.1,42.1
1987,7.1,8.2,10.3,14.6,17.3,20.7,22.7,22.8,34.1
1988,6.6,12.1,18.2,24.4,24.9,24.9,25.2,25.2,40.0
1989,,,,,,,,,48.6
