Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1946,10.7,14.2,15.0,22.6,29.0,42.7,46.2,49.3,54.9
1947,9.7,18.8,23.4,27.9,37.8,38.1,54.4,61.0,71.4
1948,7.1,7.9,9.9,11.7,15.0,16.0,30.7,40.1,44.2
1949,11.9,19.3,22.4,29.0,47.0,51.8,54.1,57.9,71.6
1951,5.8,8.9,13.2,18.5,26.9,34.3,38.1,44.7,53.8
1952,7.4,13.2,15.0,19.0,30.7,37.1,43.9,46.7,47.0
1953,20.1,20.8,21.1,32.5,40.6,51.1,52.3,54.9,55.1
1954,8.9,13.7,16.0,20.6,24.6,27.4,52.1,66.3,67.3
1955,8.4,9.4,12.4,18.8,21.3,34.0,41.7,41.9,60.2
1956,8.4,11.7,12.2,15.5,23.4,30.7,35.6,39.9,44.2
1957,10.9,19.8,26.7,46.5,52.8,57.4,96.8,100.3,100.3
1958,7.9,11.7,11.9,15.0,23.1,29.5,35.1,38.9,40.4
1959,11.7,16.3,17.5,21.3,21.6,34.0,40.6,60.5,65.5
1960,7.6,10.7,12.4,16.8,29.5,34.5,36.6,43.9,54.4
1961,11.7,17.3,22.6,35.8,38.1,43.2,43.2,43.2,45.7
1962,14.0,21.8,24.4,34.0,54.6,64.3,64.8,64.8,64.8
1963,13.0,20.1,27.2,40.9,43.9,45.0,45.0,45.0,56.9
1964,13.2,17.5,22.4,27.2,27.2,28.7,33.5,36.6,39.4
1965,7.9,12.7,13.7,15.7,22.6,27.2,32.8,55.1,58.9
1966,14.5,18.8,23.1,32.5,33.0,47.0,57.1,64.5,67.3
1967,13.7,20.1,21.8,24.9,26.4,26.4,41.1,62.2,72.6
1968,10.2,15.2,17.5,25.9,36.8,38.1,60.2,77.2,78.2
1969,11.2,19.0,20.8,27.7,27.7,36.1,57.1,57.1,57.1
1970,9.4,12.2,16.5,17.0,22.6,29.5,29.7,36.6,39.6
1971,9.4,17.8,25.7,35.1,35.1,35.1,43.9,43.9,43.9
1972,9.9,12.2,14.5,19.6,25.9,28.7,31.0,31.2,39.1
1973,12.7,18.0,22.6,27.9,30.0,30.2,33.5,37.8,40.4
1974,15.0,26.2,39.4,41.1,45.0,49.5,49.8,49.8,49.8
1975,8.4,14.2,21.1,24.9,25.1,31.7,40.6,44.7,52.8
1976,9.1,13.2,14.0,16.5,22.9,27.4,34.3,35.3,40.4
1977,7.1,10.9,14.0,16.5,25.4,29.2,29.2,31.7,41.4
1978,8.8,10.5,11.8,20.4,21.1,21.1,22.5,28.6,31.0
1979,10.4,16.6,24.9,32.0,48.3,52.6,55.3,60.8,61.2
1980,14.1,17.2,25.0,35.6,45.3,45.6,46.3,79.8,80.0
1981,,16.7,23.3,26.0,32.0,45.6,77.3,81.7,92.3
1982,7.7,10.7,13.2,18.9,27.3,28.3,28.3,40.4,49.9
1983,15.0,16.5,22.1,32.3,38.7,45.4,62.1,62.1,82.0
1984,6.0,8.8,11.3,17.5,17.7,21.0,32.6,34.9,37.2
1985,11.2,13.3,13.9,18.7,24.6,39.6,58.4,59.2,59.2
1986,8.0,12.7,18.0,19.4,20.7,32.0,37.7,47.7,88.6
1987,11.9,16.5,19.8,24.5,29.9,36.1,39.1,41.6,52.8
1988,7.0,8.8,12.5,12.7,12.9,14.4,28.0,32.3,33.0
1989,7.4,11.9,17.5,21.2,27.0,36.3,48.3,61.7,71.8
1990,11.4,16.0,18.8,20.5,22.4,26.4,41.9,52.2,70.6
1991,5.6,9.6,12.9,25.7,37.2,40.5,40.5,40.7,43.2
1992,6.5,9.8,12.0,16.9,25.7,29.8,34.4,34.4,45.8
1993,7.0,9.6,10.5,11.2,17.2,23.9,28.7,30.6,44.7
1994,8.3,11.3,14.6,23.8,30.0,43.2,51.3,51.5,80.7
1995,9.7,17.2,24.3,40.5,56.7,58.9,63.0,63.0,63.6
1996,13.5,15.4,16.8,18.7,18.7,19.1,40.2,40.4,46.3
1997,7.9,11.5,15.6,17.5,21.8,30.6,38.2,39.9,41.7
1998,7.3,12.7,13.9,15.7,16.4,26.8,31.4,36.2,57.4
1999,9.3,13.3,16.5,20.8,21.0,22.2,23.4,24.8,29.8
2000,7.6,11.2,13.1,20.4,26.4,31.0,51.8,89.0,94.6
2001,6.1,10.2,12.2,12.8,14.3,17.2,24.1,38.1,48.4
2002,6.9,9.1,10.8,14.4,17.2,17.4,29.6,31.7,43.2
2003,7.2,10.0,12.2,14.4,14.8,14.8,22.7,33.5,34.6
2004,13.3,15.7,18.6,20.4,22.1,33.2,35.8,37.3,53.7
2005,10.5,16.9,24.0,25.8,26.0,26.0,29.8,30.6,41.2
2006,10.6,18.3,23.6,26.6,35.7,51.3,53.1,53.3,66.9
2007,8.0,15.1,18.7,30.9,48.6,48.8,50.4,55.8,57.6
