Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,5.6,7.6,7.9,7.9,9.9,16.5,30.5,36.1,36.6
1969,5.1,9.1,13.7,15.5,15.5,15.5,34.3,41.1,41.1
1970,3.8,5.6,6.6,8.4,10.9,19.6,22.6,24.1,31.5
1971,2.5,3.6,4.8,7.6,11.7,18.8,20.8,21.1,23.1
1972,7.6,7.9,8.4,9.7,12.2,17.0,25.7,31.0,39.9
1973,6.9,8.9,10.4,11.7,16.8,23.6,27.9,30.0,36.3
1974,2.3,3.3,4.3,5.3,6.3,9.1,23.4,29.5,41.9
1975,6.3,9.7,10.2,10.9,15.5,16.8,28.4,28.4,33.8
1976,2.8,3.8,5.6,8.4,10.2,13.5,19.3,20.3,20.3
1977,6.3,6.3,6.3,9.9,14.0,15.5,18.3,33.3,33.3
1978,14.5,15.6,17.8,24.8,27.3,27.3,27.3,36.3,50.7
1979,3.9,4.8,5.4,7.5,8.1,13.4,15.8,22.2,26.1
1980,4.6,6.9,7.4,8.2,13.3,19.3,39.1,46.4,56.2
1981,,,,14.6,22.0,23.6,24.0,30.4,49.4
1982,3.0,5.5,7.1,11.1,15.0,18.8,34.5,41.2,65.4
1983,5.8,6.6,8.6,10.5,12.1,18.2,22.0,24.2,43.6
1984,3.5,4.5,5.1,5.7,8.8,14.1,24.2,32.8,32.8
1985,2.2,4.2,6.3,8.1,9.3,12.9,13.8,17.8,24.4
