Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1980,8.3,14.7,17.0,17.0,17.0,19.0,34.8,41.0,46.2
1981,6.6,12.3,18.1,23.0,25.8,31.7,58.5,73.6,91.6
1982,4.6,7.9,10.7,15.8,20.5,34.0,61.3,69.4,69.4
1983,5.9,11.2,14.4,16.2,17.3,23.8,39.3,55.6,68.2
1984,4.7,8.0,9.0,10.1,10.4,20.2,39.4,51.0,53.0
1985,3.5,5.3,7.9,12.0,15.4,29.5,39.8,44.3,57.6
1986,3.1,4.8,7.2,11.3,15.0,16.7,30.4,44.5,66.4
2004,4.2,7.8,9.6,11.6,19.2,26.6,46.8,73.2,108.6
2005,3.8,6.6,8.4,14.8,21.2,25.2,33.2,42.8,52.6
2006,7.2,11.4,12.6,14.2,23.4,29.4,31.8,38.3,66.6
2007,5.2,10.4,15.6,24.0,38.0,61.0,150.8,200.4,204.8
2008,5.4,9.6,13.0,20.4,23.0,24.0,35.2,46.8,53.2
2009,3.0,5.4,7.0,11.2,16.4,24.4,34.4,42.0,43.4
2010,3.4,6.4,9.2,15.0,26.4,40.4,79.8,91.2,133.6
2011,4.6,8.8,12.4,18.6,21.6,32.4,46.0,54.6,54.6
2012,4.0,5.6,7.4,11.2,18.0,20.0,29.0,41.2,43.8
2013,3.0,5.6,7.2,10.8,16.4,22.0,35.0,45.2,56.4
