Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,1.8,2.8,3.6,4.1,5.8,9.9,15.5,17.0,17.0
1970,4.6,8.4,12.4,17.3,17.3,17.3,19.6,20.8,21.8
1971,2.5,4.3,4.6,5.3,6.3,8.9,11.9,16.3,17.8
1972,4.3,5.3,6.1,6.1,9.9,9.9,11.4,12.2,15.7
1973,2.8,3.6,3.8,4.6,6.9,9.1,15.5,21.3,28.4
1974,4.1,6.9,7.4,7.4,8.4,8.4,11.4,20.6,21.1
1975,4.3,4.6,5.3,9.4,11.7,13.7,18.5,20.8,20.8
1976,2.3,3.3,4.1,7.4,9.9,12.4,14.5,19.6,23.6
1977,3.0,4.8,5.6,6.1,6.6,8.1,9.9,11.7,16.0
1978,3.0,3.9,4.0,5.6,7.6,9.0,16.3,23.3,27.0
1979,2.2,3.1,3.4,5.1,7.3,11.6,12.4,13.2,18.5
1980,3.9,4.9,4.9,5.6,7.1,8.4,18.1,20.5,28.0
1981,4.5,6.1,7.8,13.2,16.2,17.6,21.4,21.4,21.4
1982,4.8,7.8,9.5,10.3,12.3,14.6,16.2,25.2,29.4
1983,4.0,4.9,6.5,7.8,8.5,13.6,15.4,15.4,17.7
1984,3.6,5.0,5.2,7.2,9.3,10.8,19.8,29.6,30.0
1985,5.2,7.3,8.8,9.8,10.2,10.2,16.8,24.3,35.9
1986,2.5,3.8,5.6,7.0,7.1,9.3,19.2,22.5,27.2
1987,3.9,5.1,5.4,7.0,10.5,14.6,19.8,23.5,29.9
1988,2.5,3.7,4.5,7.0,9.1,12.0,15.0,19.7,24.0
1989,4.9,6.2,6.4,6.7,8.8,13.3,17.2,25.7,25.7
1990,8.8,10.3,10.7,13.0,14.5,20.7,26.5,29.0,33.8
1991,2.8,3.8,4.4,5.2,6.2,6.6,9.1,13.2,20.2
1992,3.8,4.2,4.2,5.0,6.3,10.4,15.0,28.4,32.2
1993,6.7,9.2,13.4,16.1,16.6,16.6,17.2,21.1,24.1
1994,3.4,3.7,3.7,4.3,5.3,9.0,14.9,20.2,20.2
1995,3.9,4.3,4.7,5.7,6.3,9.1,13.4,18.5,22.8
1996,1.9,2.7,3.8,4.8,6.7,10.6,19.7,22.4,24.3
1997,11.1,13.2,17.2,19.3,22.1,28.9,33.8,33.8,33.8
1998,3.2,4.7,6.8,7.9,10.3,11.2,12.9,14.5,16.4
1999,4.1,6.0,7.3,9.0,9.5,12.6,16.6,18.1,27.5
2000,4.0,5.2,5.6,5.6,5.8,9.0,,,32.2
2001,3.7,4.9,6.6,7.2,8.1,10.4,11.7,12.5,20.1
2002,2.6,3.3,4.0,4.8,6.3,7.4,11.2,13.0,16.8
2003,7.9,11.9,14.2,18.7,20.2,20.2,20.2,20.2,20.2
2004,2.6,3.0,4.0,4.6,7.2,8.4,,,18.4
