Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,4.6,8.9,13.2,19.0,19.0,19.0,19.0,19.0,22.1
1967,3.8,5.3,5.6,5.6,7.1,9.7,14.7,15.5,16.3
1968,3.0,5.1,5.8,6.6,6.9,7.9,14.5,20.6,26.4
1969,1.0,1.5,2.3,4.6,7.9,11.4,26.7,43.7,50.3
1970,1.8,2.3,3.0,4.6,6.3,8.6,23.9,38.9,52.6
1971,4.3,5.8,6.3,7.6,11.9,21.1,32.8,33.3,33.3
1972,3.0,5.3,6.3,6.9,9.7,15.2,27.4,28.2,31.2
1973,6.3,12.7,19.0,34.3,34.3,34.3,34.3,35.6,56.1
1974,4.1,7.1,7.9,9.4,11.7,13.2,19.8,20.6,23.6
1975,5.3,6.6,6.9,8.4,12.2,14.5,26.7,33.8,38.1
1976,4.1,8.1,11.7,23.1,25.4,25.9,25.9,25.9,25.9
1977,5.8,7.4,9.4,11.4,11.9,11.9,22.4,37.3,43.9
1978,3.6,7.2,10.8,13.7,15.4,24.6,24.6,24.6,24.8
1979,6.0,7.1,9.5,10.7,10.9,10.9,23.5,27.6,28.0
1980,7.2,11.4,14.2,14.6,15.8,16.5,16.6,22.0,26.8
1981,3.6,7.1,10.0,11.9,12.8,13.0,13.0,25.0,26.2
1982,2.6,3.6,3.8,5.2,7.6,12.7,27.6,27.6,35.9
1983,,,,,11.8,16.0,16.0,17.9,28.1
1984,2.6,4.4,4.4,4.6,7.2,9.9,19.5,30.4,46.7
1985,4.0,7.8,11.2,16.2,16.4,19.2,22.7,26.6,29.4
1986,2.9,4.7,5.3,6.4,7.9,10.0,15.0,15.0,15.2
1987,7.1,13.7,15.6,19.0,19.0,23.8,24.7,24.7,26.8
1988,3.6,5.8,7.2,11.8,12.0,21.2,31.9,33.5,38.6
1989,5.3,9.5,12.1,16.0,20.2,28.1,29.3,31.6,39.7
1990,3.7,6.9,8.7,14.7,18.4,21.2,24.2,28.0,35.6
1992,4.0,6.0,6.0,6.3,6.5,8.0,16.9,22.4,23.1
1993,4.2,6.2,8.6,11.4,22.3,29.2,37.3,37.8,43.9
1994,6.1,6.6,6.6,7.6,10.2,13.9,20.6,28.3,42.8
1995,3.5,6.5,7.2,7.6,13.6,18.4,,,28.0
1996,3.9,5.7,8.0,9.8,11.6,13.9,,,40.4
1997,7.7,9.1,9.1,9.1,11.9,17.4,22.1,27.2,39.4
1998,2.9,5.0,6.9,7.7,7.9,8.7,9.2,,17.2
2000,9.2,9.9,9.9,13.3,14.4,14.6,21.8,33.0,58.3
2001,3.5,5.8,6.3,6.8,8.9,13.5,15.4,20.1,28.1
2002,2.8,3.2,3.2,3.2,5.1,8.5,17.3,32.5,45.0
2003,4.5,7.2,8.6,10.0,11.7,13.1,13.1,17.5,17.5
2004,5.1,9.1,12.8,18.7,24.9,27.3,29.3,34.4,46.7
2005,3.7,4.2,4.5,4.5,7.4,14.1,25.6,33.7,34.8
2006,,,,,11.6,11.8,21.3,22.8,22.8
2009,5.5,7.1,7.5,7.8,8.4,8.4,11.4,14.7,15.2
2010,2.0,3.8,4.6,6.8,9.2,9.6,9.8,12.6,13.6
2011,8.9,11.6,14.1,15.2,17.3,20.5,23.8,25.2,41.7
