Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,4.6,7.1,8.4,11.7,15.7,23.4,54.6,62.7,66.5
1970,5.1,9.7,11.7,14.0,26.2,38.1,61.0,83.8,104.9
1971,3.6,5.6,7.1,13.7,18.3,19.8,30.0,40.4,49.5
1972,6.1,10.7,10.9,16.3,21.3,37.1,52.1,59.2,66.3
1973,4.8,8.4,11.7,14.2,22.9,33.0,59.7,63.2,76.5
1974,5.1,9.4,14.2,21.1,34.0,50.3,64.5,72.9,74.4
1975,5.3,8.1,8.9,13.2,17.8,26.4,49.5,74.7,84.8
1976,5.8,6.9,7.6,10.2,12.4,21.6,36.8,43.7,43.7
1977,5.3,7.9,9.1,11.4,21.8,25.7,57.9,71.1,71.1
1978,4.8,9.6,12.6,20.9,25.5,33.7,68.3,72.0,78.7
1979,8.2,13.7,17.3,26.0,34.2,43.8,75.2,79.2,79.6
1980,4.2,8.2,9.0,13.0,17.3,25.1,34.6,41.9,49.6
1981,5.8,6.3,6.9,8.7,13.7,17.9,32.4,46.1,54.5
1982,6.0,11.3,13.7,18.5,19.3,27.9,39.2,61.6,76.7
1983,7.8,11.8,14.1,19.7,27.4,40.4,76.7,89.9,98.6
1984,4.8,9.0,11.3,17.7,31.9,40.6,65.0,67.7,101.5
1985,5.8,6.7,7.5,11.0,14.2,27.6,47.0,54.2,54.4
1986,7.4,9.3,9.3,9.3,13.3,18.9,44.0,52.0,71.9
1987,4.4,7.6,10.9,18.4,32.2,49.8,62.8,62.8,62.8
1988,5.4,6.5,7.6,14.0,22.2,29.2,55.5,80.5,92.8
1989,5.0,7.3,9.2,14.0,22.5,42.2,66.0,71.1,71.1
1990,5.6,7.3,10.3,18.3,31.6,42.0,47.9,56.8,67.6
1991,5.7,6.8,8.6,14.8,22.3,30.7,52.6,53.8,53.8
1992,9.9,12.2,12.9,16.1,24.6,33.4,39.2,71.4,97.2
1993,8.1,16.2,20.2,26.3,30.3,33.4,45.7,54.6,55.2
1994,4.7,6.8,9.9,12.7,25.1,38.3,53.8,58.2,85.0
1995,5.2,6.7,9.6,19.1,32.7,58.0,95.5,111.5,116.1
1996,5.0,7.9,9.9,14.7,22.0,27.6,37.1,48.8,58.2
2004,,,,,,16.8,30.8,37.0,42.4
2005,,,,,,24.6,,,
2006,,,,,,24.4,40.8,43.8,49.3
2007,6.0,12.0,18.0,28.8,28.8,32.4,64.9,81.4,107.6
2008,4.6,9.0,11.4,17.0,23.0,27.2,34.4,51.8,61.6
2009,6.4,9.0,10.8,21.0,24.4,45.2,65.8,71.2,71.2
2010,3.6,7.2,9.2,15.4,27.6,46.8,93.6,146.0,220.6
2011,7.4,11.6,11.6,17.8,27.0,41.6,55.4,61.2,69.2
2012,3.8,6.6,9.6,15.8,28.2,41.4,62.0,71.4,76.8
2013,7.0,14.0,20.4,29.8,41.0,42.2,48.6,63.2,64.2
