Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,2.3,4.1,4.1,7.1,8.4,12.7,22.9,37.6,57.4
1962,4.1,5.1,6.3,6.9,6.9,9.9,20.6,33.0,37.8
1963,11.2,20.1,24.6,33.3,35.6,39.1,61.2,67.8,75.2
1966,5.8,11.2,11.4,11.4,11.4,14.2,26.7,44.2,59.9
1967,5.6,8.9,9.1,13.5,15.7,17.3,18.3,24.4,36.8
1968,2.5,3.6,4.3,5.3,8.1,13.5,24.4,31.7,44.7
1969,2.8,5.3,7.6,8.6,15.5,16.3,28.4,37.3,38.1
1970,4.1,6.6,8.9,11.7,15.7,24.4,30.2,36.8,46.2
1971,5.3,7.1,7.9,8.1,8.1,9.4,20.6,29.7,31.7
1972,5.1,7.4,9.1,10.4,14.0,14.2,20.1,31.0,39.6
1973,6.3,9.9,12.4,15.0,19.3,31.7,38.9,40.9,41.1
1974,3.0,4.6,5.1,6.9,10.7,11.2,22.1,33.3,43.9
1975,4.1,5.1,6.1,7.9,9.1,11.7,13.7,18.0,18.8
1976,3.3,3.6,5.6,8.6,10.7,14.2,30.2,44.2,50.3
1977,3.8,4.1,4.1,4.8,6.6,8.1,19.3,27.2,31.2
1978,3.0,3.6,4.6,5.6,8.4,12.1,21.3,26.0,33.8
1979,3.9,4.7,4.7,4.7,8.0,10.6,24.0,30.2,36.3
1980,1.9,3.3,5.2,6.8,8.1,10.6,26.3,33.6,44.3
1981,2.2,4.0,4.8,6.5,10.6,19.4,44.6,60.0,68.0
1982,1.4,1.7,2.5,4.7,8.8,13.9,20.9,22.5,22.8
1983,3.7,7.3,7.3,8.8,10.5,13.0,26.0,32.4,43.6
1984,3.2,4.3,4.9,5.9,8.1,11.1,21.4,24.2,29.5
1985,4.5,5.2,5.4,7.0,8.3,15.3,28.8,40.3,47.3
1986,5.6,9.0,9.8,10.5,11.2,12.5,24.7,32.9,40.9
1987,5.5,6.6,6.8,7.9,11.8,18.2,21.0,31.7,36.4
1988,2.6,3.6,4.0,5.5,7.2,14.3,24.8,28.9,30.8
1989,6.2,6.6,6.6,6.6,7.4,12.6,22.7,35.3,56.6
1990,4.5,7.1,8.3,9.6,9.8,10.8,18.4,23.4,27.2
1991,4.4,8.0,10.4,16.8,17.4,17.4,26.3,37.8,43.2
1992,2.5,3.2,4.0,6.7,8.8,11.1,18.2,25.2,33.1
1993,2.8,4.3,5.0,6.3,10.8,11.9,15.1,24.9,34.1
1994,3.1,4.2,4.7,6.2,12.2,15.1,26.8,34.4,39.8
1995,4.6,5.2,6.3,7.9,13.0,16.9,20.0,22.2,29.8
1996,3.9,5.4,7.4,11.6,15.9,21.5,25.3,34.8,51.1
1997,3.7,5.3,6.2,7.3,10.0,13.3,26.7,39.7,55.1
1998,5.4,10.5,11.9,15.7,15.9,15.9,17.8,25.3,34.3
1999,8.2,11.9,15.8,15.8,18.5,22.3,28.0,43.8,72.2
2000,3.5,4.1,5.7,6.3,8.2,12.2,24.0,29.5,32.2
2001,7.1,7.3,8.7,13.0,13.6,13.6,26.9,35.0,50.6
2002,5.1,6.3,7.1,7.3,8.5,16.1,28.2,41.3,52.5
2003,2.8,4.4,5.4,8.8,9.6,11.2,19.1,22.7,32.9
2004,4.4,7.3,9.9,13.3,14.3,15.9,38.8,40.4,47.7
2005,1.9,2.4,3.2,5.4,9.6,15.6,28.6,31.6,40.6
2006,6.9,10.8,15.0,20.3,20.3,20.3,20.5,26.6,37.1
2007,2.6,4.8,5.4,9.2,11.4,13.4,24.5,30.5,41.9
2008,3.8,6.3,8.2,10.9,16.2,23.1,29.2,45.7,61.6
2009,5.1,7.5,11.3,15.8,17.4,17.6,,40.4,58.4
2010,8.3,12.3,13.0,13.8,14.4,15.6,21.4,33.5,41.2
2011,5.1,6.1,6.7,7.6,9.0,15.0,22.6,22.6,31.0
2012,2.1,3.1,4.2,4.8,6.0,8.1,18.8,29.2,39.2
2013,3.1,3.7,3.7,4.2,7.2,10.9,24.1,35.8,39.6
2014,6.4,8.4,8.8,8.8,10.4,19.2,37.2,53.8,54.4
2015,8.7,8.9,8.9,8.9,10.5,14.3,17.9,29.2,34.0
2016,4.5,7.1,7.5,9.0,13.2,17.0,23.7,34.7,46.8
