Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,8.9,16.3,19.6,22.9,35.6,46.0,46.2,54.4,59.2
1971,5.3,10.2,13.0,16.3,17.0,20.8,33.8,47.8,54.9
1972,5.1,7.9,11.4,12.2,14.2,15.0,27.7,40.9,66.5
1973,7.6,13.2,16.5,18.0,18.3,18.5,23.4,29.2,31.5
1974,6.3,8.4,11.2,14.7,16.3,17.0,32.5,45.5,64.3
1975,13.0,14.2,16.0,17.0,17.5,32.3,32.3,32.5,41.4
1976,10.2,13.0,16.3,24.4,27.4,28.2,28.2,28.2,39.9
1977,8.1,10.4,11.9,15.0,18.0,19.0,26.9,33.0,49.8
1978,7.6,15.2,18.0,24.3,24.3,24.4,32.1,45.7,58.2
1979,11.8,14.1,15.1,15.3,15.3,19.3,19.6,26.4,48.8
1980,15.8,17.3,18.2,18.2,18.3,18.3,25.1,45.6,51.2
1981,6.8,10.9,13.2,13.7,16.8,17.5,17.7,17.7,28.4
1982,4.5,5.8,8.3,12.2,23.1,27.7,36.8,43.0,57.2
1983,5.6,9.6,10.8,12.0,14.0,14.0,21.3,28.5,50.6
1984,6.8,9.0,11.3,13.6,14.0,20.9,25.3,38.2,48.5
1985,3.4,4.9,5.7,8.2,11.5,14.6,16.7,30.3,45.0
1986,4.0,7.8,7.8,7.8,9.3,14.2,31.9,51.8,74.1
1987,5.4,7.9,12.0,16.5,17.4,18.8,21.7,29.9,38.2
1988,12.1,16.0,16.7,16.7,16.7,23.8,24.7,25.3,28.0
1989,4.9,6.3,8.1,10.0,10.5,12.8,24.7,46.0,69.3
1990,6.7,8.9,11.4,13.2,13.4,15.6,31.1,46.7,60.7
1991,7.6,13.4,20.2,25.8,26.5,29.4,29.4,37.5,40.2
1992,3.9,5.8,8.3,10.3,12.9,13.7,18.9,19.8,23.4
