Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1979,12.1,14.9,18.6,24.6,25.9,26.4,45.9,45.9,46.5
1980,7.6,11.7,16.9,20.4,21.2,,,,74.2
1981,,,,,25.0,25.7,25.7,28.4,43.2
1982,5.5,9.4,13.5,16.5,18.8,20.2,29.5,39.0,39.2
1983,13.3,15.5,17.4,20.2,26.0,28.5,29.7,30.0,30.0
1984,12.2,13.3,14.6,18.0,18.3,23.2,27.8,28.0,28.0
1985,9.0,13.0,16.0,22.7,28.3,38.4,43.2,50.3,50.9
1986,9.5,12.9,15.2,20.2,32.3,50.6,74.9,75.8,113.3
1987,9.3,14.8,18.4,20.2,20.2,23.8,43.2,47.0,47.0
1988,8.8,10.8,12.7,14.4,20.0,22.0,30.4,37.6,60.0
1989,7.4,13.1,17.4,24.0,24.2,24.3,27.6,29.0,34.0
1990,6.6,9.7,10.9,14.5,15.9,17.3,,,43.0
1991,8.7,12.5,17.9,21.8,23.6,27.6,29.5,32.4,41.7
1992,4.5,4.8,5.4,9.2,11.6,16.8,26.3,27.8,31.6
1993,7.8,13.2,14.6,19.6,22.1,23.2,26.7,35.5,35.5
1994,5.8,9.2,13.4,16.4,20.1,22.0,28.4,33.4,37.5
1995,11.4,16.4,20.1,31.7,39.1,70.0,85.9,95.2,96.0
1996,8.5,9.5,10.9,14.8,16.8,23.8,37.6,42.4,53.6
1997,7.3,9.1,10.4,11.4,13.2,20.5,32.9,36.6,36.6
1998,6.4,11.1,15.0,17.5,25.8,29.7,43.8,50.1,54.5
1999,17.1,28.6,36.1,40.2,41.7,46.8,67.6,67.8,67.8
2000,8.0,12.9,18.0,24.8,32.2,45.1,53.0,57.1,73.8
2001,5.9,8.3,10.2,16.8,18.5,25.9,32.8,35.2,42.3
2002,9.7,14.1,16.4,20.8,22.5,25.2,28.0,32.2,38.7
2003,9.5,11.9,13.3,14.7,17.2,20.7,,,60.0
2004,12.6,21.8,23.9,25.2,25.2,27.4,40.6,46.0,62.7
2005,11.2,19.6,27.4,38.4,46.3,55.9,63.0,63.0,63.0
2006,8.3,12.7,15.2,21.5,25.5,27.7,42.6,50.6,50.6
2007,7.5,11.2,14.0,18.4,23.2,32.2,39.8,44.5,45.1
