Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1914,5.1,8.6,10.4,11.4,13.5,17.5,23.1,36.8,55.9
1915,6.6,7.1,7.9,13.2,15.2,17.0,41.9,64.3,81.3
1916,5.6,6.6,7.4,8.4,14.7,18.8,25.1,42.4,55.4
1917,8.6,10.4,10.4,14.0,21.8,34.8,46.0,64.3,65.5
1918,10.7,14.2,15.0,17.8,29.2,39.9,50.5,53.1,70.4
1919,9.9,12.2,14.5,21.3,23.9,33.8,49.0,49.3,71.4
1920,6.6,10.2,10.7,12.7,17.8,23.1,42.7,51.3,58.9
1921,11.9,15.5,15.5,15.5,15.5,16.5,28.7,34.0,51.6
1922,6.1,7.4,8.6,12.2,14.2,19.3,29.7,48.3,80.3
1923,5.1,6.3,9.4,17.8,20.6,25.9,49.0,63.2,94.2
1924,5.6,8.4,9.9,13.0,13.0,14.7,31.2,56.4,98.3
1925,6.3,8.1,9.4,10.4,18.3,24.1,33.8,38.1,42.4
1926,8.1,8.4,8.4,10.2,11.4,14.0,26.2,33.0,51.3
1927,18.0,19.0,19.0,19.6,20.1,29.7,32.5,32.5,50.8
1928,10.4,18.3,21.8,23.6,26.7,26.7,26.7,26.7,29.0
1929,9.1,11.7,14.5,16.8,17.8,18.8,35.8,37.8,37.8
1930,8.4,14.7,15.2,20.6,22.6,23.4,26.4,26.9,35.6
1931,9.4,14.2,18.0,23.4,23.4,24.1,30.7,44.2,59.7
1932,4.8,7.6,9.1,10.2,11.7,19.8,46.0,51.3,59.7
1933,7.1,12.4,16.8,21.3,33.3,37.3,87.6,101.3,101.9
1934,9.1,13.5,16.0,20.3,22.9,26.2,27.9,32.5,51.8
1935,8.9,16.0,23.6,32.8,45.2,63.5,121.7,125.5,125.5
1936,5.6,8.4,9.7,11.2,11.9,12.2,22.6,22.6,33.0
1937,8.6,13.2,18.0,29.7,51.1,83.8,111.8,124.2,134.1
1938,7.1,12.2,14.5,19.6,26.2,30.5,81.5,95.2,95.2
1939,8.6,13.2,16.0,18.5,18.8,19.8,34.5,40.9,46.0
1940,6.1,10.2,13.5,18.8,24.6,33.8,40.1,53.3,60.7
1941,12.2,16.8,19.6,21.8,36.1,36.1,36.1,36.1,39.4
1942,5.8,11.2,11.7,14.7,14.7,20.8,46.5,69.6,118.1
1943,6.6,7.4,8.6,10.4,15.0,17.8,35.6,35.6,42.7
