Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,12.7,16.0,23.9,28.7,32.3,35.1,35.1,35.1,35.1
1966,6.9,8.9,13.2,18.8,21.8,22.1,30.5,32.0,32.3
1967,11.4,15.7,21.3,38.1,43.9,43.9,43.9,46.5,52.6
1968,14.7,19.6,24.4,31.2,43.9,56.4,63.8,68.1,75.9
1969,6.6,13.0,17.0,22.9,30.2,39.4,49.3,71.9,71.9
1970,10.2,18.8,25.4,32.5,41.4,42.7,42.7,55.6,55.6
1971,7.6,12.2,17.3,26.9,36.1,39.1,55.6,55.6,55.9
1972,7.4,13.2,18.3,19.3,20.1,23.6,36.8,42.7,42.7
1973,5.8,10.2,12.4,16.3,16.5,16.5,18.3,29.7,33.5
1974,6.6,10.4,11.7,16.3,18.8,23.9,43.9,43.9,45.0
1975,6.9,9.4,9.4,11.2,17.0,17.0,24.6,25.4,25.4
1976,7.1,13.2,17.3,22.4,22.6,22.6,29.2,31.7,34.8
1977,13.0,14.7,18.0,22.9,22.9,25.1,26.9,37.3,37.3
1979,18.4,26.0,26.4,30.4,32.1,32.2,41.1,47.1,48.3
1980,9.4,16.1,19.8,30.8,32.0,41.3,45.7,45.7,72.4
1981,,,,,14.5,19.7,29.4,40.6,41.4
1982,11.8,11.8,12.0,12.0,12.6,23.0,52.6,56.6,56.8
1983,5.6,7.8,8.2,15.7,27.3,38.2,46.8,50.0,53.4
1984,6.9,11.4,15.6,22.3,36.4,45.1,47.0,47.0,47.0
1985,10.1,16.0,18.0,22.4,25.9,32.1,44.8,62.4,73.0
1986,4.6,8.4,11.2,12.4,16.2,16.3,39.2,43.3,60.9
1987,9.0,13.5,15.1,15.1,15.5,15.8,17.0,28.0,28.0
1988,11.4,14.2,18.0,21.0,24.8,27.7,35.9,45.0,54.0
1989,6.9,12.1,12.7,13.5,13.9,14.0,,,47.2
1990,10.6,15.0,18.7,27.4,34.1,35.9,40.0,45.4,45.4
1991,5.6,7.0,8.1,8.3,10.5,18.0,27.3,28.6,38.9
1992,4.8,7.4,8.4,8.9,14.1,18.2,27.9,43.3,47.5
1993,7.7,15.4,23.1,25.9,27.9,28.6,33.1,39.0,49.9
1994,5.2,10.4,15.4,27.4,32.4,32.6,35.7,35.7,48.0
1995,7.6,12.0,12.5,12.5,16.4,21.6,30.5,33.2,38.7
1996,10.8,15.3,18.1,27.8,32.5,41.7,47.0,55.9,55.9
1999,7.2,11.1,15.2,20.6,21.7,21.7,36.5,40.8,42.4
2000,7.2,14.1,18.0,33.0,53.0,70.3,79.3,79.5,80.5
2001,5.2,9.0,11.6,14.6,21.4,24.4,30.8,35.6,42.0
2002,8.2,11.0,12.8,15.8,16.4,25.8,53.0,54.8,65.2
2003,11.2,16.3,20.6,24.5,30.5,32.2,32.4,32.4,48.1
2004,6.5,9.7,11.3,16.9,27.8,35.4,54.6,70.8,76.2
2006,12.2,17.4,20.0,30.6,53.1,74.8,74.8,76.6,85.8
