Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,6.6,8.6,12.4,16.0,16.0,16.5,23.1,25.7,36.8
1971,6.6,12.7,14.7,27.4,38.1,42.2,47.2,47.2,47.2
1972,7.4,11.9,15.2,23.9,35.1,63.0,77.5,77.5,77.5
1973,8.4,16.0,20.6,33.8,38.9,44.7,58.4,62.0,62.0
1974,8.9,17.3,18.0,19.0,20.6,22.6,33.5,45.0,47.5
1975,8.1,11.2,16.0,24.1,33.0,36.8,36.8,40.6,41.7
1976,10.7,14.5,20.8,34.8,41.7,41.7,41.7,44.2,57.4
1977,13.2,18.5,22.6,35.1,47.2,71.9,89.9,92.2,93.0
1978,7.0,11.8,14.8,17.1,19.8,23.2,28.8,32.6,45.6
1979,9.5,11.8,11.8,11.8,16.4,20.0,23.4,32.9,33.8
1980,7.0,13.0,15.8,17.1,17.8,18.0,26.2,30.7,32.0
1997,12.6,15.6,18.0,19.8,23.0,26.6,27.0,27.0,33.0
1998,15.0,23.0,30.8,39.2,39.4,39.4,39.4,39.6,39.6
1999,11.2,12.8,13.4,15.4,16.8,18.8,26.6,27.2,33.0
2000,19.8,36.8,44.2,56.0,75.2,79.8,80.2,80.4,80.8
2001,8.6,15.2,17.0,23.0,33.4,40.6,56.2,69.8,71.0
2002,11.8,15.4,21.4,26.2,28.4,28.6,29.6,30.0,35.8
2003,12.8,21.0,28.6,41.0,42.4,42.4,42.4,44.0,44.0
2004,11.8,18.6,22.0,29.8,31.0,31.4,44.2,44.6,44.6
2005,8.0,12.4,16.4,25.6,41.6,47.4,58.0,64.4,64.4
2006,5.2,8.6,11.8,14.8,15.2,15.4,25.8,36.8,37.6
2007,8.2,9.8,11.4,13.8,21.6,24.4,26.2,30.2,30.2
2008,11.0,13.2,15.0,24.8,26.6,36.2,51.0,56.2,105.8
2009,6.8,12.2,14.4,21.0,23.6,31.0,31.0,33.4,41.8
2010,9.4,16.0,21.0,26.2,38.6,41.4,51.2,51.2,51.4
2011,8.8,15.6,20.4,31.6,37.2,37.2,37.2,37.4,40.0
2012,6.4,9.2,11.6,15.0,16.6,19.6,24.6,36.6,37.4
2013,7.2,11.6,15.2,18.8,19.6,27.0,33.6,35.8,36.6
2014,6.4,10.4,13.0,17.8,20.8,21.6,27.4,29.6,33.2
2015,5.6,7.2,9.2,11.8,19.8,28.4,38.4,38.4,38.6
2016,6.6,9.8,13.6,24.6,41.2,59.4,61.0,68.0,72.8
