Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,3.6,3.8,5.1,7.4,7.9,11.9,27.2,32.3,39.1
1962,7.4,11.7,14.5,15.2,27.7,28.7,28.7,38.1,40.9
1963,8.1,13.0,19.3,23.1,24.6,29.5,35.1,51.8,51.8
1964,17.3,19.8,22.4,22.9,23.1,24.4,24.6,26.9,26.9
1965,3.6,5.3,7.4,8.9,11.7,12.7,25.9,31.2,47.0
1966,5.8,7.9,7.9,9.9,10.2,14.7,25.7,29.2,29.2
1967,2.0,3.8,5.1,5.8,9.9,13.2,19.3,22.1,25.9
1968,9.1,11.4,14.2,16.3,16.8,16.8,18.5,22.9,38.1
1970,9.9,13.2,18.5,20.8,24.1,26.7,30.2,49.5,74.7
1971,2.3,2.8,3.0,4.3,6.1,9.7,21.6,37.1,42.9
1972,7.1,10.7,14.0,20.6,24.6,27.7,27.7,27.7,31.0
1973,4.8,9.7,10.4,10.7,11.2,17.0,20.8,26.7,52.3
1974,4.8,6.6,9.4,13.5,15.7,23.4,48.5,53.3,58.9
1975,7.1,12.4,12.7,16.0,16.0,17.3,27.2,39.1,39.9
1976,5.1,9.1,9.9,15.5,19.6,21.1,24.1,25.4,27.2
1977,3.3,5.6,8.1,8.1,9.9,13.2,17.5,23.1,33.0
1978,6.0,6.0,6.2,7.4,10.1,12.5,23.7,41.0,66.1
1979,5.0,6.7,7.7,9.2,11.2,14.4,17.6,20.0,29.6
1980,7.6,13.7,17.4,18.3,26.0,38.6,69.0,80.2,83.5
1981,3.8,7.6,8.3,10.9,11.7,16.9,25.2,29.2,45.0
1982,4.1,6.7,7.4,9.0,11.3,17.9,28.3,40.0,60.6
1983,,,,,21.9,35.5,37.7,38.0,48.7
1984,4.6,6.3,8.9,13.5,14.0,15.6,34.0,44.1,61.2
1985,3.8,5.6,7.4,10.7,15.0,18.8,27.6,35.2,35.2
1986,8.1,10.8,12.1,12.9,13.2,13.2,22.0,31.2,38.5
1987,5.1,9.4,10.1,13.5,20.2,20.2,34.3,45.0,45.0
1988,4.8,7.3,7.7,9.5,12.3,19.5,32.2,52.6,78.4
1989,6.7,9.2,9.6,10.2,12.9,15.4,25.8,30.7,41.1
1990,4.6,7.0,7.4,10.0,18.2,21.0,36.0,64.2,89.0
1991,9.9,10.4,10.9,12.2,18.2,31.0,41.4,43.0,48.4
1992,3.9,5.0,7.1,9.7,9.9,10.4,16.1,19.9,21.4
1993,2.6,2.6,2.9,4.0,5.9,10.2,16.7,27.4,49.0
1994,7.2,8.7,11.8,19.6,29.1,33.2,45.2,46.9,64.6
1996,7.2,8.9,9.7,14.0,14.6,17.9,28.5,30.0,52.7
1997,5.1,10.1,13.7,17.6,22.9,23.4,28.4,42.9,47.1
1998,5.9,9.9,14.6,16.3,18.6,25.0,,,57.6
2000,3.8,5.3,6.7,8.9,11.2,13.6,27.0,34.1,39.1
2001,11.2,15.6,23.4,28.6,28.8,35.2,48.6,67.6,102.2
2002,2.0,3.5,4.1,7.5,11.4,14.3,21.0,23.4,25.8
2003,3.2,4.0,5.1,7.9,10.8,13.0,17.1,24.0,27.4
2004,7.0,13.9,16.3,21.9,22.4,22.6,24.3,25.7,41.5
2005,9.9,11.0,12.9,16.9,23.3,26.7,29.4,31.6,33.7
2006,4.4,5.3,5.8,6.9,8.4,14.6,21.7,25.0,25.1
2007,5.0,7.3,7.8,8.9,8.9,11.8,23.6,27.2,41.8
2008,5.5,6.6,7.1,8.8,11.0,11.0,18.6,19.6,21.3
2009,,,,,,,,,23.8
2010,10.2,12.4,13.8,14.7,17.1,21.7,23.6,37.7,63.7
2011,4.4,7.5,8.7,11.0,19.7,22.2,22.2,31.6,44.4
2012,13.6,16.7,19.5,21.4,22.3,23.6,23.6,27.8,44.5
2013,9.2,15.3,15.9,16.9,18.1,21.3,30.0,30.0,40.3
2014,4.2,7.4,9.0,11.8,13.2,14.8,30.9,43.6,46.2
2015,5.4,8.2,10.2,14.4,17.1,17.6,24.3,37.3,37.3
2016,7.6,11.6,12.4,16.0,25.8,34.4,46.8,46.8,52.2
2017,6.2,10.6,13.4,17.6,18.6,25.6,26.4,43.6,46.2
