Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,5.3,5.3,5.3,5.3,10.2,10.2,27.4,34.3,43.7
1961,,,,,,55.6,55.6,57.4,57.4
1962,14.0,16.8,18.3,25.4,47.5,58.7,71.6,71.6,71.6
1963,9.4,13.0,14.0,17.3,18.8,32.0,37.1,37.1,37.1
1965,4.1,5.8,7.1,10.4,12.7,14.0,15.5,18.5,32.5
1966,3.3,4.6,5.6,7.4,9.1,13.7,27.7,38.6,39.1
1967,6.1,11.4,11.9,12.2,12.2,17.0,36.3,40.9,43.7
1968,4.1,6.3,8.6,10.2,12.4,15.2,33.3,40.9,40.9
1969,4.3,7.1,8.1,8.6,10.9,16.0,35.6,41.1,41.1
1970,3.8,6.6,7.1,8.9,15.7,19.6,20.3,32.8,49.0
1971,5.1,6.6,9.7,13.0,20.8,30.7,56.4,70.6,70.9
1972,8.1,12.4,15.2,17.5,22.9,22.9,22.9,22.9,22.9
1973,2.8,4.6,5.6,9.1,9.7,9.7,19.6,27.7,38.6
1974,5.6,6.9,8.9,16.8,26.9,40.9,42.9,43.2,43.2
1975,6.1,6.3,8.9,11.2,11.9,12.7,17.8,26.7,37.1
1976,13.7,17.3,20.3,20.3,22.9,29.5,33.5,33.5,33.5
1977,4.1,5.8,7.9,10.2,14.2,14.2,20.6,31.2,43.2
1978,6.5,10.1,10.5,11.1,12.8,19.0,21.9,24.4,24.6
1979,6.5,8.6,10.6,10.6,13.1,19.6,25.0,28.3,28.5
1980,5.6,6.8,8.8,10.3,11.4,12.5,12.8,18.6,20.2
1981,9.1,10.2,11.7,13.2,14.7,16.0,16.7,16.7,17.0
1982,7.0,10.0,11.0,11.4,13.1,14.1,21.8,29.3,33.6
1983,12.6,20.4,28.6,57.1,73.9,76.2,79.4,81.9,96.5
1984,1.8,2.5,3.1,5.1,7.4,11.5,22.2,24.4,24.4
1985,5.2,6.0,6.6,6.6,8.8,16.0,21.5,30.0,48.0
1986,3.1,6.0,6.9,10.8,10.8,11.0,17.4,26.0,33.2
1987,4.4,4.9,7.2,7.5,7.5,7.8,8.2,10.4,15.8
1988,7.6,14.8,19.8,20.0,21.0,25.0,25.2,26.0,27.6
1989,4.8,7.0,7.8,9.7,12.6,16.2,31.0,34.2,34.2
1990,4.7,5.1,7.4,10.4,12.9,17.2,22.7,26.8,27.8
1991,6.8,9.4,10.5,13.2,16.4,17.9,20.6,32.6,37.4
1992,0.8,1.3,2.1,3.7,6.2,10.7,22.4,32.1,32.4
2009,7.6,13.8,18.2,28.6,37.6,39.4,40.0,49.0,54.0
2010,11.6,18.8,24.4,34.0,37.2,64.4,72.2,72.2,72.2
2011,4.2,6.2,7.2,9.2,13.2,18.0,33.8,39.8,40.6
2012,4.6,7.0,7.6,10.2,14.8,18.4,20.6,27.2,39.6
2013,4.8,5.6,6.6,7.8,11.2,12.2,17.0,21.4,34.4
2014,4.8,7.8,9.0,10.2,10.6,17.2,17.6,19.6,20.2
2015,2.8,4.2,4.6,6.6,8.4,13.4,26.8,47.2,53.2
2016,2.6,4.8,5.8,7.0,9.4,11.4,14.6,14.6,14.6
2017,2.8,4.0,4.0,6.0,9.0,9.4,16.2,17.8,20.2
