Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,5.1,10.2,15.2,17.8,26.7,28.4,29.7,31.5,46.5
1961,,,8.1,14.0,17.8,18.0,18.0,18.8,22.9
1964,,5.6,8.1,9.7,11.4,15.5,31.2,51.8,68.1
1965,,8.1,12.2,15.2,17.3,26.4,33.3,34.0,39.4
1966,,10.9,13.5,19.6,21.1,26.7,35.8,36.1,44.4
1967,,9.9,11.7,16.3,20.6,25.1,25.7,36.6,45.5
1970,4.8,7.4,9.4,18.8,23.6,23.6,24.9,30.5,35.8
1971,11.9,14.7,18.8,30.0,43.4,51.8,70.9,76.7,87.4
1972,6.1,10.7,13.0,15.0,21.8,27.4,27.4,37.1,39.9
1973,10.4,10.4,10.4,10.7,10.7,12.4,16.3,19.0,22.9
1974,5.3,7.9,10.4,17.3,21.6,24.1,28.7,30.2,34.3
1976,6.3,10.7,15.2,26.2,26.2,26.4,26.4,26.4,30.5
1977,7.6,11.7,13.5,19.0,19.6,27.4,32.8,32.8,35.3
1978,6.3,12.6,13.1,14.1,16.4,17.6,25.8,32.3,35.8
1979,9.1,14.0,19.9,38.8,38.9,38.9,38.9,39.4,40.6
1980,12.0,14.4,20.2,23.2,23.2,25.6,32.0,38.8,55.8
1981,9.6,14.4,17.3,20.5,25.4,26.8,50.0,50.0,50.8
1982,6.4,10.0,12.0,15.4,16.4,20.6,22.8,28.6,29.2
1983,7.8,11.6,16.3,23.3,29.2,30.2,31.4,32.8,33.6
1984,5.7,9.5,13.7,17.2,18.2,18.7,31.2,33.2,42.0
1985,6.3,9.6,11.8,16.3,23.3,25.2,33.6,33.6,33.6
1986,10.2,17.2,18.7,29.5,49.1,57.4,70.0,74.0,74.0
1987,9.3,11.6,14.8,16.5,23.2,34.9,44.0,49.8,50.2
1988,6.0,8.6,10.2,10.8,17.8,20.7,35.5,40.8,44.2
