Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,9.4,11.7,13.0,17.5,19.6,28.2,32.0,34.3,66.0
1971,10.4,15.2,16.0,22.4,22.6,32.3,44.2,47.5,55.1
1972,10.7,17.5,22.9,32.8,37.3,41.1,61.5,112.8,120.1
1973,12.4,16.5,20.8,21.6,22.1,28.4,32.5,33.8,38.4
1974,7.1,12.4,14.0,21.3,24.6,29.5,39.4,44.4,52.6
1975,12.4,14.2,17.3,29.5,30.7,32.5,35.6,57.7,63.2
1976,8.9,15.5,21.6,34.3,45.0,57.9,58.2,58.2,80.8
1977,9.1,9.9,13.2,14.2,14.5,14.5,28.4,43.4,43.4
1978,9.5,14.3,14.5,18.8,19.0,26.8,36.2,48.5,83.3
1979,8.1,11.7,17.1,26.4,27.6,31.5,42.0,44.7,49.8
1980,7.9,12.4,15.6,25.0,28.5,36.5,51.5,72.1,74.2
1981,4.8,8.3,10.4,13.9,24.2,29.7,40.9,54.6,73.1
1982,3.2,4.7,7.1,11.2,14.6,20.0,31.7,40.0,40.4
1983,5.5,7.6,9.9,15.3,20.8,22.3,27.1,36.6,46.8
1984,9.3,12.5,18.9,22.7,31.4,40.9,54.3,54.9,66.8
1985,8.7,10.9,11.4,17.7,20.2,30.6,39.9,49.4,65.2
1986,10.3,16.3,17.7,22.0,35.6,43.6,52.7,53.4,60.6
1987,9.0,15.6,20.3,22.3,24.2,25.5,26.4,34.9,51.1
1988,6.9,10.3,12.0,16.3,28.4,31.4,39.2,39.2,40.4
1989,8.1,15.0,16.5,16.5,24.7,26.7,30.9,33.6,44.6
1990,7.2,14.1,20.9,31.4,31.5,32.5,39.8,67.0,78.2
1991,8.3,12.2,15.7,18.6,20.5,23.2,27.2,35.2,38.0
1992,9.8,18.8,26.1,33.7,40.2,49.4,55.6,72.9,75.7
1993,13.5,20.4,23.1,38.9,49.9,51.3,51.3,56.3,64.8
1994,8.5,12.7,16.2,23.5,30.1,42.5,59.3,71.8,72.9
1995,7.3,12.6,15.0,19.1,21.9,29.7,39.6,47.5,50.8
1996,9.8,11.5,12.5,14.0,15.2,21.2,,,60.5
1997,5.7,6.9,7.5,10.3,11.0,16.9,30.9,32.9,38.9
1998,7.2,11.4,16.6,21.2,24.6,28.6,37.0,42.2,53.2
