Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,11.9,18.3,20.3,32.0,33.0,39.4,74.7,114.0,121.4
1967,9.7,15.0,19.3,26.2,26.7,29.5,45.2,46.7,48.5
1969,13.5,21.1,25.4,49.0,58.4,61.5,61.5,66.3,68.8
1970,8.4,10.7,15.2,27.2,31.7,33.5,38.9,47.2,50.0
1971,10.2,10.9,14.2,21.6,27.4,28.4,29.7,29.7,33.8
1972,6.6,9.1,10.9,16.5,21.6,25.4,32.8,50.3,64.3
1973,5.1,6.3,8.6,14.5,27.7,35.8,50.8,56.4,56.9
1974,6.3,7.6,8.4,9.4,12.7,16.5,25.9,34.3,35.1
1976,4.6,6.3,8.1,9.9,15.5,15.7,32.0,37.6,38.9
1977,8.1,13.7,17.8,19.8,22.9,23.9,31.0,35.8,59.4
1978,6.0,12.0,15.6,21.2,21.3,21.3,26.7,33.3,35.2
1979,6.0,12.0,14.2,15.8,16.6,16.6,29.5,38.5,38.5
1980,13.0,19.4,23.3,29.9,37.2,39.7,39.8,48.5,56.8
1981,17.8,19.0,21.6,22.3,24.0,24.7,27.1,34.8,51.4
1982,10.8,16.8,23.7,26.0,29.0,29.0,29.0,37.2,37.2
1984,10.2,14.3,17.7,26.1,28.7,35.5,36.2,36.6,36.6
1985,10.2,17.2,20.8,26.7,26.8,26.9,28.6,30.8,53.2
1986,12.0,20.7,25.2,34.6,39.4,44.7,50.5,50.5,54.1
1987,8.5,12.8,16.9,20.2,31.3,38.6,60.6,82.7,89.6
1988,11.7,19.0,25.0,37.2,53.1,53.2,53.2,54.2,54.2
1989,8.7,17.2,24.7,37.6,49.6,80.0,133.6,187.7,263.2
2001,5.6,7.8,9.4,13.2,18.4,23.2,28.6,41.2,41.2
2002,6.4,10.8,12.6,14.2,16.0,16.2,28.8,37.4,38.8
2003,7.4,11.8,14.2,18.0,21.2,25.0,36.6,38.2,39.4
2004,8.4,11.8,12.8,22.2,29.4,39.6,42.4,42.4,42.4
2005,10.4,13.0,14.0,15.4,16.4,18.4,24.6,29.0,44.4
2006,10.0,14.8,20.0,27.0,33.2,33.4,33.8,34.0,45.8
2007,7.4,11.6,12.6,16.2,19.2,21.4,44.0,45.6,45.8
