Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,6.6,7.6,8.1,10.2,12.4,16.0,21.4,27.5,34.7
1963,6.1,10.2,11.2,14.7,19.8,22.6,35.6,35.8,37.8
1964,5.3,10.2,11.2,14.0,14.2,15.0,30.0,33.8,52.3
1965,5.8,7.4,7.6,8.9,9.4,10.9,21.3,22.4,26.4
1966,10.7,11.4,13.2,15.2,18.5,21.3,23.6,45.5,76.2
1967,5.3,9.4,10.4,16.0,19.3,19.3,21.1,31.5,42.9
1968,6.1,9.4,12.2,12.4,16.3,26.9,39.6,39.6,41.4
1969,4.8,9.4,13.5,13.7,13.7,16.0,23.9,35.3,36.8
1970,3.3,4.8,6.3,9.9,17.0,22.4,27.2,30.7,45.2
1971,4.1,7.4,8.4,12.2,18.8,26.9,38.6,38.9,50.0
1972,17.8,27.4,40.6,52.8,61.0,70.1,76.7,76.7,76.7
1973,12.4,18.0,20.6,20.8,25.4,28.7,30.2,40.9,42.2
1974,8.9,14.2,17.5,25.4,25.4,25.9,27.7,27.7,28.2
1975,6.9,9.9,14.2,17.0,20.3,31.2,31.7,32.3,32.3
1976,4.1,5.6,8.6,11.4,16.3,26.4,43.7,49.3,49.5
1977,5.6,6.1,6.3,7.6,9.9,14.5,31.0,40.6,46.0
1978,6.7,9.7,13.4,14.1,16.0,25.2,28.5,36.0,43.1
1979,4.0,4.6,6.8,8.4,14.0,18.3,21.7,21.7,35.5
1980,6.1,9.6,10.9,16.9,20.0,20.6,24.6,29.2,39.5
1981,,,,,9.4,15.8,21.8,29.2,42.4
1982,2.5,4.3,4.8,6.6,8.7,13.0,22.7,30.8,55.2
1983,6.4,10.9,11.1,11.6,14.1,14.8,20.8,25.0,48.2
1984,6.6,9.4,10.5,10.9,13.0,19.8,25.4,28.7,32.0
1985,4.6,6.9,10.3,20.4,30.1,34.0,42.0,43.2,71.6
1986,5.5,8.4,8.6,12.5,17.8,19.3,20.0,29.6,45.7
1987,6.2,10.7,15.1,16.4,16.7,20.2,29.8,32.1,35.0
1988,5.9,9.2,13.3,16.5,17.8,18.8,28.0,50.2,50.6
1989,6.1,9.3,12.8,13.9,13.9,25.3,35.7,44.4,49.4
1990,6.9,8.7,10.6,14.5,21.2,24.4,25.9,29.0,34.8
1991,7.1,12.6,16.0,21.2,22.1,22.6,33.4,36.0,36.2
1992,4.3,6.6,7.4,8.6,11.3,17.6,24.4,33.5,43.1
1993,5.1,8.5,11.5,12.9,23.1,24.0,32.7,36.9,37.3
1994,10.4,18.9,25.7,29.3,29.3,29.3,35.1,37.4,39.2
1995,4.8,6.9,8.1,9.8,11.4,17.4,23.3,24.6,27.3
2004,5.5,6.1,6.9,7.9,9.3,14.2,28.1,41.9,50.8
2005,6.0,7.6,8.2,10.5,12.0,19.0,36.9,44.1,50.5
2006,,,,,12.0,20.0,37.6,51.2,69.6
2008,3.2,4.3,6.1,9.8,14.3,25.6,49.1,61.9,72.9
2009,11.7,14.1,16.3,24.6,24.8,26.8,31.9,38.9,54.2
2010,6.8,10.5,11.6,13.8,17.7,18.2,32.4,52.1,57.8
2011,10.4,12.2,15.2,20.6,22.8,24.3,38.7,53.2,55.2
2012,10.1,20.2,22.4,22.4,24.7,24.7,46.0,49.8,51.0
2013,6.3,8.2,11.1,17.7,18.5,20.6,30.4,36.4,43.7
2014,4.9,7.8,10.8,10.8,11.0,11.0,16.2,20.8,31.0
2015,6.3,10.4,13.7,15.0,15.4,19.0,24.5,24.7,24.7
2016,10.1,14.1,18.3,31.5,39.4,40.0,40.0,41.8,56.9
2017,4.6,7.4,7.8,10.0,14.4,18.0,23.0,28.0,31.7
