Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,3.3,6.6,8.1,11.7,13.7,14.2,14.5,23.4,35.6
1965,6.3,8.9,10.7,12.2,15.0,23.9,31.0,31.0,34.8
1966,5.8,8.6,9.1,9.4,11.9,20.6,33.5,56.9,78.2
1967,4.3,7.9,11.2,14.5,16.5,18.3,18.3,20.6,31.5
1968,3.8,7.1,8.9,11.2,11.4,16.0,35.3,59.7,82.3
1969,3.8,6.9,6.9,9.7,17.0,19.6,23.9,30.5,41.4
1970,9.1,15.5,20.1,29.7,36.3,36.3,36.3,42.9,57.7
1971,7.9,12.7,17.0,24.4,27.7,31.7,34.0,38.4,39.9
1974,16.5,21.8,24.9,27.2,29.5,29.7,34.5,64.5,64.5
1975,6.1,6.9,9.9,11.7,12.4,13.5,21.1,24.1,24.1
1976,8.4,9.9,10.4,17.3,21.8,32.0,45.0,51.6,54.9
1977,4.8,7.9,11.7,18.5,23.6,28.4,29.0,56.4,61.7
1978,17.3,21.8,30.4,33.5,35.2,35.5,36.5,38.8,43.5
1979,2.4,4.5,5.4,8.1,9.7,11.6,15.0,15.8,17.9
1980,3.6,7.1,9.7,13.9,15.4,16.0,25.7,36.6,41.1
1981,8.6,10.2,11.7,13.2,14.5,15.0,26.0,32.5,51.2
1982,4.4,5.5,6.9,12.0,12.7,12.8,23.0,26.2,44.5
1983,,,,,17.9,22.2,22.7,26.5,34.7
1984,3.9,5.4,7.1,7.3,8.7,16.8,41.7,56.2,67.9
1985,4.3,7.3,7.9,8.3,13.4,19.2,23.5,23.8,27.8
1986,4.8,5.8,6.2,7.3,8.1,15.2,39.0,64.4,97.0
1987,4.9,6.9,9.4,13.7,18.2,19.7,27.9,27.9,30.4
1988,8.6,17.2,20.4,20.7,21.7,21.7,21.9,23.6,37.2
1989,3.8,5.7,8.6,13.8,14.3,14.6,32.3,38.9,47.7
1990,3.8,5.4,7.8,9.0,12.4,15.0,27.3,47.4,69.2
1991,5.2,7.9,8.3,9.1,11.8,14.5,28.2,31.5,42.7
1992,3.6,4.6,5.3,8.9,10.1,12.4,20.6,26.3,38.0
1993,4.9,8.8,10.8,12.1,13.0,16.0,24.2,32.4,47.7
2006,4.8,7.2,8.6,8.8,11.2,13.4,24.2,34.6,48.6
2007,5.6,9.6,11.8,14.4,17.8,18.6,23.0,26.6,34.6
2008,4.2,6.4,7.2,9.0,10.8,12.2,20.2,26.0,42.6
2009,6.0,7.6,10.2,14.4,18.4,21.0,23.6,34.2,37.8
2010,11.2,19.4,23.4,24.2,26.2,27.2,29.4,36.0,47.4
2011,10.2,13.6,14.2,16.6,18.4,18.6,20.2,30.4,34.2
2012,2.8,4.0,5.4,7.6,10.4,17.2,30.2,36.0,40.6
2013,7.0,11.4,15.6,27.0,29.0,30.6,33.8,33.8,57.0
2015,2.2,3.8,5.4,8.4,10.2,10.6,16.6,23.4,30.6
2017,5.4,7.0,8.2,10.8,12.2,17.6,28.4,41.4,41.4
