Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,4.1,6.6,7.6,9.1,15.0,25.1,59.9,95.0,169.4
1965,3.6,5.3,6.1,10.4,19.3,26.4,45.5,84.3,122.4
1966,3.0,4.3,5.6,6.3,10.9,20.8,52.3,90.2,125.0
1967,3.8,4.1,5.8,8.1,13.0,23.9,48.3,58.7,109.0
1968,4.3,5.6,6.9,11.2,17.8,32.3,79.5,114.8,166.4
1969,3.8,6.9,8.9,12.2,17.3,20.3,40.6,56.6,98.8
1970,9.4,9.4,9.4,9.7,10.4,16.8,39.9,62.7,71.4
1971,3.6,6.1,7.9,11.7,12.7,22.4,48.0,83.6,127.8
1972,5.8,6.9,8.1,9.9,14.0,22.6,50.8,93.0,149.6
1973,3.6,5.1,5.3,7.6,8.9,16.3,41.1,66.8,86.9
1974,4.6,6.9,8.6,13.0,15.5,20.6,49.3,74.7,124.5
1975,4.1,6.1,8.9,13.7,20.1,23.9,51.3,94.7,163.3
1976,2.5,3.6,4.3,7.6,14.2,22.6,43.2,64.3,96.8
1977,2.8,3.8,5.9,8.4,13.2,20.8,42.2,71.4,97.0
1978,5.1,6.3,7.5,12.8,15.3,21.8,54.2,64.2,86.0
1980,3.5,4.5,4.9,7.1,13.1,24.6,63.5,89.6,120.4
1981,4.2,7.0,7.8,11.0,19.7,34.7,94.9,167.8,251.3
1982,2.2,3.1,4.4,7.9,13.2,23.7,48.6,73.8,110.1
1983,5.1,7.6,9.9,14.5,21.8,38.6,76.1,109.6,135.3
