Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,3.6,4.1,4.1,4.3,8.4,13.2,17.8,23.6,24.9
1966,2.8,4.1,4.6,7.1,10.2,17.3,29.5,30.5,30.5
1967,4.8,8.1,8.6,9.1,10.9,15.2,35.1,43.2,47.2
1969,3.6,5.3,6.1,6.3,8.4,10.4,11.7,17.3,22.1
1972,4.1,5.3,5.8,7.1,8.6,11.2,20.1,22.6,25.9
1973,6.6,10.2,12.4,14.5,14.5,16.5,20.6,20.6,21.3
1974,2.3,3.6,4.8,5.1,6.1,8.6,16.8,24.1,39.1
1975,11.4,12.4,14.0,17.8,22.1,22.6,27.7,34.0,40.1
1976,6.1,8.6,8.9,10.4,10.4,10.4,17.3,29.2,42.2
1978,2.6,3.5,4.4,5.8,9.8,10.5,20.0,23.2,32.8
1979,8.6,9.0,9.0,9.0,9.8,15.0,22.5,23.7,30.7
1980,5.4,8.9,11.2,13.7,17.9,22.2,28.5,42.5,56.6
1981,,,,7.9,9.8,10.1,18.3,29.7,37.9
1982,2.8,4.4,4.4,5.4,9.9,12.7,18.1,22.1,29.4
1983,5.1,6.8,7.3,8.9,12.9,16.6,26.4,33.1,38.8
1984,5.6,7.3,7.8,8.2,8.2,11.0,23.8,26.4,31.5
1985,1.3,2.0,2.4,2.6,4.0,6.6,13.1,18.7,20.7
1986,2.5,3.0,3.8,4.8,9.1,13.1,21.8,25.5,35.1
1987,3.5,5.3,5.5,5.5,8.6,13.5,30.1,45.5,47.7
1988,2.0,3.2,3.3,5.5,7.8,11.1,20.2,26.1,50.1
1989,2.9,5.5,8.0,12.4,17.2,17.7,32.2,47.8,59.1
1990,1.3,2.4,3.7,7.1,13.0,21.2,33.9,53.3,83.4
1991,1.9,2.9,4.1,6.0,9.1,16.3,27.8,33.8,37.0
1992,3.7,5.8,7.1,8.9,9.7,14.7,27.5,37.9,56.2
