Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,10.4,14.7,18.0,18.0,19.6,23.9,33.0,38.9,45.0
1963,14.0,15.2,21.1,31.7,43.7,49.3,51.3,54.9,61.0
1964,10.4,12.2,14.7,25.7,28.4,29.5,35.3,37.6,61.2
1965,10.2,14.5,17.0,22.6,31.5,32.3,33.0,33.5,33.5
1966,9.9,15.2,19.3,21.1,24.6,27.2,28.2,38.1,56.1
1967,11.2,12.7,13.7,17.3,22.9,24.6,36.3,49.8,50.0
1968,8.4,13.5,17.8,28.7,43.4,52.1,74.4,74.7,83.8
1969,6.1,10.4,12.4,18.0,20.1,20.1,35.1,37.6,39.6
1970,8.6,13.2,13.5,15.7,19.0,20.1,36.8,53.6,56.9
1971,12.7,15.0,15.7,16.0,17.8,20.3,26.2,27.2,34.0
1972,6.9,10.2,13.0,18.0,22.4,33.3,45.2,47.5,50.3
1973,5.6,9.4,11.2,13.2,15.2,18.0,23.1,24.4,32.5
1974,5.3,7.1,9.7,19.0,35.6,40.6,42.7,42.7,42.7
1975,6.3,8.4,9.7,18.0,21.1,28.4,36.1,47.5,51.1
1976,9.1,13.5,16.5,19.0,27.7,33.8,35.8,35.8,43.4
1977,11.7,17.0,18.8,20.1,27.7,41.1,69.1,81.3,81.3
1978,14.8,15.4,18.0,21.2,21.6,25.6,40.3,43.7,52.5
1979,10.5,11.1,11.1,14.4,16.6,32.4,40.5,53.4,64.5
1980,8.9,16.3,19.3,25.4,34.3,43.5,48.3,49.4,49.4
1981,7.7,8.8,10.8,12.7,13.4,17.2,31.0,35.8,41.4
1982,6.9,10.9,13.9,18.6,24.6,29.6,30.4,30.6,32.6
1983,7.9,13.7,15.8,31.4,37.2,38.2,38.2,42.0,43.3
1984,6.8,9.2,11.2,14.6,14.6,20.2,25.2,32.8,33.0
1985,8.8,16.4,22.0,38.6,49.2,53.9,56.2,56.2,64.4
1986,8.2,12.7,15.7,22.7,27.2,39.8,46.8,64.4,93.3
2003,9.2,15.8,18.0,23.6,29.2,34.6,37.0,37.0,40.2
2004,8.4,13.0,16.0,20.0,22.4,25.0,39.0,39.4,39.4
2005,5.6,9.2,12.0,20.0,26.8,32.2,32.2,32.4,40.0
2006,8.6,15.2,20.0,21.0,23.2,34.0,48.8,55.2,55.4
2007,11.4,19.0,22.6,30.0,33.8,35.8,35.8,43.4,55.4
2008,9.8,12.8,14.0,19.0,23.2,33.4,47.0,53.0,78.4
2009,12.4,17.6,18.8,24.6,25.2,28.0,38.6,44.4,56.6
2010,8.0,11.6,12.2,17.6,22.8,31.4,59.2,64.8,65.4
2012,6.8,7.8,8.2,12.4,17.0,20.8,34.8,45.4,53.8
2013,8.2,11.2,15.0,26.0,28.4,42.4,65.2,67.2,67.8
2014,9.8,15.4,18.0,25.4,28.0,29.2,33.2,40.2,40.6
2015,8.2,10.2,10.8,12.6,17.6,20.0,29.0,30.6,31.4
2016,9.0,12.0,15.8,24.4,44.4,51.2,52.2,53.8,54.2
