Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,11.7,19.8,25.4,27.9,36.8,41.9,45.2,46.6,48.9
1962,,,,,21.6,24.4,43.4,52.8,59.2
1963,,14.7,15.7,15.7,16.8,20.8,26.4,31.2,51.3
1964,,,19.6,25.7,26.2,26.7,31.2,34.8,53.3
1965,,7.9,11.2,19.0,19.3,29.0,33.5,43.9,61.0
1966,,7.6,7.9,8.9,10.9,17.5,20.1,30.2,37.1
1967,,,33.5,53.8,86.9,89.4,111.0,113.5,116.8
1968,10.4,15.7,21.3,29.0,38.4,52.8,64.5,65.0,117.6
1970,7.9,9.4,13.5,16.5,18.3,19.6,36.6,37.3,37.3
1972,9.1,16.0,23.1,37.1,58.4,65.8,67.3,78.2,78.2
1973,12.2,18.0,22.6,30.5,30.7,52.6,54.1,54.1,76.5
1974,6.6,9.1,12.2,18.0,23.9,34.8,46.5,63.8,65.5
1975,9.4,12.4,15.5,18.8,20.6,24.1,35.3,42.2,44.7
1976,13.5,13.5,16.8,24.1,29.2,38.1,59.2,59.2,59.2
1977,9.1,15.5,17.8,20.3,23.9,24.1,34.0,38.6,48.8
1978,11.7,12.8,12.8,17.6,23.4,34.1,40.6,43.4,50.0
1979,5.5,7.9,9.5,13.4,13.5,14.1,17.6,28.6,34.2
1980,11.6,13.0,17.1,23.7,42.0,54.5,62.8,63.0,63.2
1981,8.0,14.1,16.6,18.2,21.8,22.9,34.0,41.8,51.5
1982,8.1,11.2,12.7,18.0,23.2,24.2,29.2,31.2,34.0
1983,7.6,13.4,14.0,18.4,18.6,19.0,23.5,26.6,36.9
1984,13.5,13.7,13.9,15.1,17.4,18.2,23.4,35.8,43.8
1985,11.5,13.2,17.8,26.6,26.6,32.4,37.5,49.0,65.4
1987,8.0,10.3,12.2,13.0,14.4,,,81.2,81.2
1988,7.4,9.5,11.8,17.9,31.9,35.3,42.2,42.2,42.6
1989,11.0,14.5,14.7,16.4,19.5,26.0,37.3,49.6,50.6
1990,6.1,9.0,13.2,20.8,23.7,25.0,27.4,31.4,36.8
1991,17.3,18.9,20.3,24.6,35.9,40.1,55.4,67.3,73.4
1992,9.7,12.6,17.1,19.8,31.0,36.5,,,67.8
1993,6.3,7.3,10.5,15.6,16.2,18.6,25.3,28.6,45.1
1994,7.5,9.7,11.8,13.4,13.6,15.9,21.8,30.3,36.7
1996,9.7,12.6,15.6,19.3,26.9,29.8,35.8,45.0,49.7
1997,4.5,6.1,8.1,9.9,12.8,14.4,21.8,26.0,32.0
1998,4.7,5.8,7.2,9.0,15.2,24.5,40.1,52.6,70.2
1999,11.1,18.0,23.6,33.1,37.6,40.9,57.2,60.5,63.4
2000,7.1,11.9,16.8,20.3,26.2,28.4,48.9,51.3,53.0
2001,8.3,13.6,19.3,32.0,38.7,40.8,44.0,44.0,44.0
2002,10.6,17.3,20.8,21.7,22.1,23.7,25.0,29.0,29.6
2003,17.0,31.2,43.0,65.2,75.6,79.6,79.6,80.0,80.0
2004,9.1,12.5,13.9,16.7,22.1,30.6,43.0,43.0,58.9
2005,11.3,20.2,29.1,37.8,46.6,65.4,65.5,65.5,65.5
2006,7.8,12.5,17.3,23.3,24.7,31.0,39.2,39.6,42.0
2007,9.5,12.8,16.0,20.4,26.9,26.9,27.1,30.8,36.1
