Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1926,4.8,7.4,9.7,17.3,22.9,23.6,31.7,31.7,32.8
1927,5.8,10.2,13.5,20.1,23.4,29.0,30.7,30.7,42.2
1928,9.7,19.0,20.3,25.1,28.7,30.5,30.7,30.7,31.5
1929,7.4,10.4,10.9,14.5,15.7,16.3,16.3,16.3,19.6
1930,14.2,20.3,23.4,29.0,29.2,29.2,29.2,29.2,34.8
1931,4.1,6.6,8.1,13.0,22.9,33.8,54.6,54.6,54.6
1932,4.6,7.4,9.4,12.7,16.3,19.0,19.0,22.4,22.6
1933,2.5,3.8,4.1,5.3,8.9,12.7,22.6,22.9,31.0
1934,4.3,5.8,7.4,10.4,16.8,25.9,30.2,30.7,36.8
1935,5.1,5.8,7.1,13.2,19.3,20.8,23.9,28.4,46.7
1936,2.0,2.0,2.3,3.0,5.8,10.7,26.2,38.1,40.9
1937,4.3,5.8,6.1,7.4,12.4,14.5,14.5,15.5,18.3
1938,3.3,6.1,7.4,8.1,8.4,11.4,21.1,28.2,45.0
1939,6.1,7.6,9.7,14.2,19.0,21.6,35.1,45.5,59.4
1940,4.6,7.6,8.6,11.4,14.2,18.8,23.9,23.9,24.1
1941,1.8,2.5,3.0,4.3,6.3,10.9,21.6,23.1,30.7
1942,7.1,11.2,11.9,12.7,14.7,19.3,34.0,39.1,45.5
1943,13.2,15.5,15.7,15.7,23.6,31.2,34.3,50.5,53.3
1944,11.9,20.8,21.3,22.1,23.1,25.1,28.2,33.0,34.8
1945,5.1,10.2,12.7,21.1,27.4,39.1,58.2,65.5,82.5
1946,12.7,22.9,33.0,59.7,75.4,78.0,79.0,79.0,79.8
1947,4.3,8.1,9.4,12.4,16.0,18.3,20.6,21.3,37.6
1949,7.6,12.7,14.7,20.8,22.9,27.2,34.5,36.6,41.9
1950,3.8,6.1,7.6,10.4,13.7,17.8,25.1,37.1,53.3
1951,15.7,21.3,22.1,23.9,24.9,27.9,33.8,33.8,33.8
1952,3.0,4.6,6.6,8.1,8.1,10.4,16.5,20.1,21.8
1953,17.8,25.4,29.0,29.2,29.2,29.2,30.2,34.0,37.6
1954,7.6,13.7,16.3,18.3,19.0,22.9,29.0,36.3,43.4
1955,4.1,5.3,6.1,7.6,8.6,13.5,19.0,21.8,25.7
1956,12.2,24.4,29.7,37.6,41.1,45.2,48.8,48.8,48.8
1957,4.3,8.1,9.1,9.7,9.7,10.7,21.3,23.6,24.9
1958,3.0,4.1,4.1,4.8,8.1,12.2,24.6,41.9,58.4
1959,7.6,11.2,13.7,16.3,18.8,20.3,25.1,27.9,38.1
