Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1955,5.1,7.1,8.9,13.7,19.3,23.4,27.7,30.7,45.0
1956,4.3,5.6,6.6,8.6,13.5,19.0,35.1,35.1,41.1
1958,3.8,5.1,6.9,10.4,17.3,25.1,43.7,47.5,47.8
1959,5.8,9.7,12.4,17.0,25.4,30.2,59.9,67.6,68.1
1960,5.3,8.1,10.9,16.0,18.3,19.8,25.1,35.3,38.1
1961,4.1,6.1,8.1,8.6,14.5,19.6,37.1,54.1,70.9
1962,3.6,5.6,7.1,10.9,15.7,27.7,42.7,55.9,71.6
1963,5.3,7.1,8.4,9.7,16.0,23.1,46.7,64.0,67.6
1964,11.2,13.0,15.0,17.5,17.8,31.5,68.8,75.2,75.2
1965,5.3,9.7,11.7,14.0,20.6,28.2,55.6,58.9,61.2
1966,8.1,9.9,10.7,11.7,13.0,18.0,33.5,42.9,43.2
1967,8.4,15.0,16.8,21.3,25.9,30.5,59.4,60.5,87.4
1968,5.6,9.7,13.5,17.0,24.1,32.3,38.9,55.6,68.3
1969,5.3,9.9,13.5,17.8,30.2,50.5,65.8,65.8,66.8
1970,6.6,9.4,10.7,16.5,20.1,25.4,51.8,72.9,77.5
1971,12.7,17.0,18.5,20.8,24.6,44.2,81.0,116.1,199.1
1972,5.6,8.6,11.2,16.0,19.8,24.1,45.0,66.3,72.4
1973,10.2,10.9,11.2,12.2,17.3,22.1,42.7,54.9,62.7
1974,5.6,7.9,8.9,13.2,18.0,23.4,33.3,48.5,49.8
1975,4.8,7.6,8.6,12.2,19.0,37.1,66.8,67.1,70.6
1976,6.6,10.9,14.0,17.8,29.5,58.9,84.6,84.6,84.6
1977,11.4,13.0,13.2,17.3,28.4,39.9,50.0,50.0,51.3
1978,4.2,7.5,8.0,9.3,16.1,26.2,52.2,56.4,57.1
1979,5.7,9.0,11.6,17.4,26.1,42.8,72.1,75.7,76.1
1980,4.1,4.9,7.1,9.9,15.6,23.4,36.8,48.9,50.3
1981,7.5,13.0,14.1,25.5,28.4,37.4,52.4,65.4,66.7
1982,6.3,10.2,13.5,23.9,31.2,39.8,52.5,66.6,98.9
1983,2.5,4.9,6.9,13.6,27.1,49.6,94.7,113.0,113.0
1984,5.3,7.3,9.7,17.7,27.8,41.6,61.2,62.7,68.7
1985,8.7,15.6,18.3,24.3,30.3,33.6,52.6,59.3,63.2
1986,10.6,13.7,15.1,17.8,22.2,29.2,38.3,45.0,46.6
1987,4.8,6.5,8.8,12.1,14.0,21.8,32.8,38.2,41.0
1988,4.3,8.3,11.1,14.4,24.2,27.1,45.1,60.5,79.8
1989,7.8,13.1,15.9,20.8,20.9,30.7,47.2,60.6,60.6
1990,5.1,7.5,9.7,13.0,16.2,24.2,62.8,86.7,100.0
1991,6.6,7.7,11.0,20.7,22.0,25.6,42.2,59.0,87.1
1992,3.7,5.0,5.4,7.5,12.1,16.0,32.3,38.3,49.0
1993,6.0,10.7,16.0,18.8,21.3,27.7,40.8,51.3,71.5
1994,4.6,6.5,8.3,11.9,19.4,34.3,49.0,64.3,68.8
1995,5.9,9.4,13.7,15.5,26.5,49.0,82.9,94.2,94.2
1996,6.0,8.4,9.3,13.0,23.4,39.4,69.4,70.2,91.2
1997,4.7,8.6,11.8,18.0,21.4,28.8,45.0,48.6,48.6
1998,7.1,11.0,13.3,19.0,26.5,36.4,67.9,76.8,87.4
1999,7.2,11.0,16.4,24.3,27.4,28.7,43.0,56.9,66.5
2000,5.7,9.3,10.9,13.8,18.8,25.9,58.0,72.0,72.2
2001,6.8,10.7,13.7,17.7,22.2,24.8,39.1,57.8,88.6
2002,4.3,5.9,8.6,13.5,18.0,27.2,43.3,47.9,56.7
2003,5.6,8.3,12.3,15.0,24.1,31.0,59.1,92.3,103.7
2004,5.2,8.6,12.7,15.0,15.6,20.3,37.6,39.8,52.6
2005,4.0,6.7,9.2,17.1,22.1,26.4,44.8,64.1,91.3
2006,5.3,9.6,12.2,17.7,23.1,32.7,53.6,57.6,57.6
2007,5.8,11.6,17.4,25.6,42.8,47.8,69.2,90.4,97.2
2009,8.2,8.4,10.6,14.8,24.6,28.6,57.6,58.4,66.5
2010,3.0,5.8,8.6,10.0,14.2,22.6,39.0,44.2,49.6
2011,4.4,8.4,10.0,16.2,28.2,41.6,77.2,83.0,89.2
2012,3.8,7.0,9.0,15.4,18.0,28.2,39.0,53.0,57.0
2013,5.4,6.6,7.4,11.0,19.4,27.2,51.0,67.8,68.6
2015,5.0,6.2,6.6,11.8,13.2,17.8,42.6,58.8,66.6
2016,4.2,7.2,10.2,18.6,31.6,38.4,38.8,65.2,74.0
