Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1940,13.7,15.7,21.3,30.5,30.5,30.5,31.7,,35.1
1941,11.4,18.3,21.6,37.1,45.7,56.4,62.2,62.2,62.2
1942,14.2,23.1,28.7,33.5,37.6,40.6,51.6,51.6,70.1
1943,6.6,12.4,14.7,17.8,22.6,22.9,32.0,34.3,47.5
1944,11.7,15.7,20.8,21.8,26.7,35.6,41.7,51.6,51.6
1945,6.3,9.1,10.4,12.7,17.3,22.6,38.9,60.7,67.6
1946,7.6,15.0,16.0,19.8,33.3,39.4,42.2,42.2,42.4
1947,6.3,11.9,13.5,13.5,14.7,19.3,29.7,37.6,61.0
1948,7.9,10.9,13.0,16.8,19.6,30.0,30.0,43.4,46.0
1949,4.6,7.4,9.1,12.4,18.5,18.8,33.5,39.6,42.2
1950,13.5,14.7,18.3,27.4,36.8,37.3,37.8,43.4,46.2
1951,10.4,13.5,15.5,23.1,30.0,31.0,34.8,46.5,49.5
1952,11.4,15.2,22.9,32.3,33.8,33.8,33.8,37.1,42.9
1953,8.1,9.7,13.5,15.7,23.1,26.7,27.7,41.7,43.2
1954,8.1,8.4,10.2,13.0,23.4,40.4,67.1,83.1,97.0
1955,8.6,14.7,18.0,23.1,25.7,28.7,41.7,57.9,63.8
1957,10.2,14.0,17.3,22.1,28.7,32.8,40.6,48.5,63.5
1960,8.4,11.9,14.0,16.8,22.1,36.8,61.5,61.5,61.5
1961,10.4,10.9,11.4,17.3,23.9,27.9,38.1,38.4,38.4
1962,22.4,25.7,28.7,38.4,40.6,41.9,41.9,56.6,56.6
1963,7.1,11.2,13.2,13.7,14.5,19.0,21.6,28.4,37.8
1964,9.7,10.9,11.2,15.7,16.5,18.3,38.1,39.1,48.5
1965,9.1,10.4,12.2,12.7,17.8,18.5,24.4,24.4,34.0
1967,15.0,16.5,18.3,21.1,21.8,23.1,27.9,31.5,41.1
1968,7.9,11.7,15.5,24.4,37.1,56.1,67.6,71.1,71.1
1969,8.1,10.4,10.4,11.7,14.0,20.8,32.0,36.6,37.3
1970,18.3,22.1,25.4,26.4,26.4,35.1,48.8,60.7,75.2
1971,6.1,8.9,12.2,16.8,19.0,21.3,26.9,31.7,34.8
1972,5.3,9.1,10.9,15.0,21.8,30.7,31.5,31.5,40.4
1973,6.6,9.9,14.7,16.8,23.1,26.9,29.7,36.6,44.7
1974,20.8,26.7,34.3,44.7,50.0,50.0,51.1,58.4,58.7
1975,7.6,13.0,17.0,24.4,30.5,35.6,52.3,57.1,57.1
1976,6.9,8.9,9.7,11.7,13.7,19.8,22.4,33.0,40.6
1977,20.8,27.9,38.9,40.9,45.0,45.0,50.0,59.9,59.9
1978,7.2,10.2,12.0,13.4,17.4,21.0,24.8,29.6,30.2
1979,13.1,15.1,15.1,21.6,24.5,24.6,24.6,35.6,36.6
1980,5.8,9.4,11.0,20.4,31.9,33.4,34.0,37.1,38.0
1981,16.2,21.8,29.9,34.5,36.4,38.0,46.2,46.4,60.9
1982,12.4,19.8,27.4,29.3,30.6,32.9,44.1,47.0,47.0
1983,13.8,16.4,17.3,21.3,22.0,24.4,28.8,30.6,30.6
1984,9.4,10.2,10.9,15.2,15.2,16.7,24.7,30.9,32.2
1985,8.5,12.3,12.7,13.8,16.7,23.3,25.2,25.4,38.4
1986,13.7,18.9,27.7,45.8,58.9,62.6,77.8,78.0,82.4
1987,6.7,10.2,14.1,15.9,16.0,17.0,24.7,27.6,29.6
1988,7.8,12.0,12.8,13.4,13.6,16.9,27.4,34.0,36.8
1989,6.2,8.8,9.2,13.7,23.3,34.6,47.2,47.4,47.4
1990,7.4,9.4,10.4,11.8,13.7,15.6,21.3,29.9,45.1
1991,12.1,19.0,21.2,24.6,26.1,26.2,32.7,35.0,38.6
1992,6.4,9.0,11.2,18.7,24.6,26.7,38.6,39.4,42.4
1993,9.7,12.7,14.9,17.3,25.7,35.1,,,54.0
1994,13.3,15.6,19.6,20.7,22.0,22.2,26.6,30.0,32.3
1995,8.0,12.0,17.6,25.6,31.6,38.8,42.0,55.6,67.6
1996,11.1,15.5,17.7,22.9,31.6,35.5,41.3,67.8,78.0
1997,4.2,6.1,8.0,9.3,11.6,20.5,25.4,35.8,39.0
1998,7.5,10.4,13.5,14.6,16.4,16.8,17.7,28.4,36.8
2002,7.2,11.5,15.7,20.4,20.4,26.6,27.3,33.7,33.9
2003,6.0,9.2,10.2,11.0,13.4,20.6,27.0,33.2,33.4
2004,6.8,9.8,10.4,11.6,12.8,14.2,23.6,28.6,29.0
2005,8.4,13.2,18.4,21.6,24.8,24.8,25.4,32.6,35.8
2006,6.4,11.0,12.4,15.6,22.8,27.4,31.6,42.6,44.7
2007,9.2,16.2,22.6,35.0,40.6,41.6,42.6,56.4,58.6
2009,9.6,13.6,16.4,23.0,29.2,29.2,30.8,30.8,56.4
2010,9.6,13.0,13.0,20.8,37.2,41.4,45.4,58.4,63.4
2011,8.6,11.8,13.6,16.8,20.0,24.0,30.6,34.6,48.8
2012,7.8,13.2,15.8,21.2,25.0,28.4,38.0,40.2,45.8
2013,13.2,18.0,20.6,36.6,52.6,87.0,95.2,96.0,96.6
2014,8.0,12.2,12.8,22.4,23.0,25.4,33.0,33.2,33.4
2016,7.2,11.8,13.4,16.0,16.2,16.4,27.2,31.0,31.2
2017,5.6,8.0,10.4,13.2,24.4,26.4,32.8,52.2,53.8
