Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,10.7,15.5,17.8,19.3,24.4,38.9,46.2,47.8,48.8
1966,13.5,23.9,26.9,34.0,37.6,37.6,38.6,38.6,38.6
1967,6.9,9.1,11.9,14.7,18.0,23.1,45.2,57.9,72.6
1968,10.9,15.2,18.0,19.3,21.1,23.1,27.2,28.2,33.3
1969,5.1,6.1,8.9,17.5,24.9,35.6,56.4,59.2,59.2
1970,4.8,9.4,14.0,17.5,18.8,20.8,23.1,25.9,28.7
1971,3.8,7.6,10.9,14.0,19.8,26.4,32.5,38.4,38.9
1972,4.6,8.9,13.2,20.3,30.5,37.8,56.1,63.2,67.3
1973,5.6,10.9,15.5,22.6,34.8,38.6,46.5,47.2,55.9
1974,6.6,13.0,15.7,19.6,20.1,22.6,38.9,46.5,46.5
1975,6.3,11.9,15.0,22.4,32.0,47.5,48.3,57.9,57.9
1976,3.8,6.6,9.7,9.7,13.5,15.7,20.8,23.6,25.7
1977,4.3,8.1,8.4,11.2,17.0,23.9,50.0,57.1,57.4
1978,5.9,10.3,13.9,16.0,16.0,18.8,25.6,28.0,34.6
1979,10.0,14.6,15.8,19.2,31.2,35.6,37.0,37.4,37.4
1980,9.1,15.4,19.6,21.1,35.0,53.6,62.2,62.8,91.7
1981,10.6,18.6,19.7,37.8,39.4,39.9,40.9,40.9,44.4
1982,5.0,8.8,11.0,12.0,17.4,18.3,33.8,43.0,43.0
1983,18.0,23.5,25.7,28.4,29.1,36.4,51.6,52.2,78.3
1984,8.8,10.5,12.0,12.3,15.2,28.3,35.0,35.0,35.0
1985,7.7,9.6,11.2,17.8,25.3,25.4,30.8,40.1,40.1
1986,6.7,7.4,8.5,10.7,16.7,29.2,39.4,43.9,48.0
1987,12.2,13.9,14.3,22.0,23.2,25.0,25.3,25.3,25.3
1988,9.4,16.7,21.0,22.9,23.2,26.7,27.6,27.8,28.8
1989,10.1,18.2,24.7,33.2,34.2,34.4,67.5,69.0,69.0
1990,4.8,8.8,10.8,15.8,16.0,18.8,29.5,30.4,31.2
1991,7.6,11.5,16.1,17.7,19.1,20.2,20.8,22.9,39.8
1992,5.3,6.6,9.7,15.6,19.6,23.0,26.1,27.4,34.7
